Hour,Load_Profile
275,34.29066549
276,33.69957347
277,33.10848144
278,31.37002138
279,30.17719204
280,28.9843627
281,27.00728825
282,26.50056867
283,25.99384909
284,31.14781182
285,47.45120571
286,47.70357939
287,47.95595306
288,46.65187828
289,44.93905044
290,43.2262226
291,41.51339476
292,39.80056692
293,38.08773908
294,36.37491125
295,34.66208341
296,32.97323419
297,33.11712137
298,28.57700101
299,27.72398494
300,26.87096887
301,28.13777688
302,31.06260213
303,33.98742738
304,36.91225263
305,39.83707788
306,42.76190313
307,47.25184075
308,45.66274745
309,44.07365415
310,42.48456084
311,40.89546754
312,39.30637424
313,37.71728094
314,36.12818763
315,34.53909433
316,31.6120053
317,30.50776728
318,29.40352926
319,27.4244743
320,26.78150347
321,26.9246288
322,29.76766733
323,32.61070586
324,35.45374439
325,38.29678292
326,41.13982145
327,43.98285998
328,46.99639755
329,45.16885806
330,43.34131857
331,41.51377907
332,39.68623958
333,37.85870009
334,36.0311606
335,34.19611044
336,34.19414299
337,32.56979374
338,30.7049654
339,34.05065507
340,37.39634473
341,40.74203439
342,45.6423814
343,46.0549891
344,46.46759681
345,46.88020452
346,46.21709947
347,44.53807599
348,42.85905251
349,41.18002904
350,39.50100556
351,37.82198208
352,35.58231947
353,36.19342704
354,36.80453461
355,37.41564218
356,38.02674975
357,38.63785732
358,38.82267419
359,39.96127349
360,41.09987279
361,42.23847209
362,43.37707139
363,44.5156707
364,45.65427
365,46.7928693
366,47.37104221
367,45.7221971
368,44.073352
369,42.42450689
370,40.77566179
371,37.83428797
372,37.36426328
373,36.89423858
374,36.27294617
375,36.97306431
376,37.67318245
377,38.37330059
378,40.04838651
379,41.02938871
380,42.01039092
381,42.99139312
382,43.97239533
383,44.95339754
384,45.93439974
385,46.87957376
386,45.37228076
387,43.86498775
388,42.35769475
389,40.85040174
390,38.26937172
391,37.73157036
392,37.19376901
393,36.65596765
394,36.1181663
395,34.26128571
396,35.18420662
397,36.10712752
398,35.11211779
399,40.21280511
400,46.77639766
401,44.91044259
402,43.04448751
403,41.17853243
404,39.31257735
405,37.44662227
406,35.5806672
407,34.88175752
408,34.29066549
409,33.69957347
410,33.10848144
411,31.37002138
412,30.17719204
413,28.9843627
414,27.00728825
415,26.50056867
416,25.99384909
417,31.14781182
418,47.45120571
419,47.70357939
420,47.95595306
421,46.65187828
422,44.93905044
423,43.2262226
424,41.51339476
425,39.80056692
426,38.08773908
427,36.37491125
428,34.66208341
429,32.97323419
430,33.11712137
431,28.57700101
432,27.72398494
433,26.87096887
434,28.13777688
435,31.06260213
436,33.98742738
437,36.91225263
438,39.83707788
439,42.76190313
440,47.25184075
441,45.66274745
442,44.07365415
443,42.48456084
444,40.89546754
445,39.30637424
446,37.71728094
447,36.12818763
448,34.53909433
449,31.6120053
450,30.50776728
451,29.40352926
452,27.4244743
453,26.78150347
454,26.9246288
455,29.76766733
456,32.61070586
457,35.45374439
458,38.29678292
459,41.13982145
460,43.98285998
461,46.99639755
462,45.16885806
463,43.34131857
464,41.51377907
465,39.68623958
466,37.85870009
467,36.0311606
468,34.19611044
469,34.19414299
470,32.56979374
471,30.7049654
472,34.05065507
473,37.39634473
474,40.74203439
475,45.6423814
476,46.0549891
477,46.46759681
478,46.88020452
479,46.21709947
480,44.53807599
481,42.85905251
482,41.18002904
483,39.50100556
484,37.82198208
485,35.58231947
486,36.19342704
487,36.80453461
488,37.41564218
489,38.02674975
490,38.63785732
491,38.82267419
492,39.96127349
493,41.09987279
494,42.23847209
495,43.37707139
496,44.5156707
497,45.65427
498,46.7928693
499,47.37104221
500,45.7221971
501,44.073352
502,42.42450689
503,40.77566179
504,37.83428797
505,37.36426328
506,36.89423858
507,36.27294617
508,36.97306431
509,37.67318245
510,38.37330059
511,40.04838651
512,41.02938871
513,42.01039092
514,42.99139312
515,43.97239533
516,44.95339754
517,45.93439974
518,46.87957376
519,45.37228076
520,43.86498775
521,42.35769475
522,40.85040174
523,38.26937172
524,37.73157036
525,37.19376901
526,36.65596765
527,36.1181663
528,34.26128571
529,35.18420662
530,36.10712752
531,35.11211779
532,40.21280511
533,46.77639766
534,44.91044259
535,43.04448751
536,41.17853243
537,39.31257735
538,37.44662227
539,35.5806672
540,34.88175752
541,34.29066549
542,33.69957347
543,33.10848144
544,31.37002138
545,30.17719204
546,28.9843627
547,27.00728825
548,26.50056867
549,25.99384909
550,31.14781182
551,47.45120571
552,47.70357939
553,47.95595306
554,46.65187828
555,44.93905044
556,43.2262226
557,41.51339476
558,39.80056692
559,38.08773908
560,36.37491125
561,34.66208341
562,32.97323419
563,33.11712137
564,28.57700101
565,27.72398494
566,26.87096887
567,28.13777688
568,31.06260213
569,33.98742738
570,36.91225263
571,39.83707788
572,42.76190313
573,47.25184075
574,45.66274745
575,44.07365415
576,42.48456084
577,40.89546754
578,39.30637424
579,37.71728094
580,36.12818763
581,34.53909433
582,31.6120053
583,30.50776728
584,29.40352926
585,27.4244743
586,26.78150347
587,26.9246288
588,29.76766733
589,32.61070586
590,35.45374439
591,38.29678292
592,41.13982145
593,43.98285998
594,46.99639755
595,45.16885806
596,43.34131857
597,41.51377907
598,39.68623958
599,37.85870009
600,36.0311606
601,34.19611044
602,34.19414299
603,32.56979374
604,30.7049654
605,34.05065507
606,37.39634473
607,40.74203439
608,45.6423814
609,46.0549891
610,46.46759681
611,46.88020452
612,46.21709947
613,44.53807599
614,42.85905251
615,41.18002904
616,39.50100556
617,37.82198208
618,35.58231947
619,36.19342704
620,36.80453461
621,37.41564218
622,38.02674975
623,38.63785732
624,38.82267419
625,39.96127349
626,41.09987279
627,42.23847209
628,43.37707139
629,44.5156707
630,45.65427
631,46.7928693
632,47.37104221
633,45.7221971
634,44.073352
635,42.42450689
636,40.77566179
637,37.83428797
638,37.36426328
639,36.89423858
640,36.27294617
641,36.97306431
642,37.67318245
643,38.37330059
644,40.04838651
645,41.02938871
646,42.01039092
647,42.99139312
648,43.97239533
649,44.95339754
650,45.93439974
651,46.87957376
652,45.37228076
653,43.86498775
654,42.35769475
655,40.85040174
656,38.26937172
657,37.73157036
658,37.19376901
659,36.65596765
660,36.1181663
661,34.26128571
662,35.18420662
663,36.10712752
664,35.11211779
665,40.21280511
666,46.77639766
667,44.91044259
668,43.04448751
669,41.17853243
670,39.31257735
671,37.44662227
672,35.5806672
673,34.88175752
674,34.29066549
675,33.69957347
676,33.10848144
677,31.37002138
678,30.17719204
679,28.9843627
680,27.00728825
681,26.50056867
682,25.99384909
683,31.14781182
684,47.45120571
685,47.70357939
686,47.95595306
687,46.65187828
688,44.93905044
689,43.2262226
690,41.51339476
691,39.80056692
692,38.08773908
693,36.37491125
694,34.66208341
695,32.97323419
696,33.11712137
697,28.57700101
698,27.72398494
699,26.87096887
700,28.13777688
701,31.06260213
702,33.98742738
703,36.91225263
704,39.83707788
705,42.76190313
706,47.25184075
707,45.66274745
708,44.07365415
709,42.48456084
710,40.89546754
711,39.30637424
712,37.71728094
713,36.12818763
714,34.53909433
715,31.6120053
716,30.50776728
717,29.40352926
718,27.4244743
719,26.78150347
720,26.9246288
721,29.76766733
722,32.61070586
723,35.45374439
724,38.29678292
725,41.13982145
726,43.98285998
727,46.99639755
728,45.16885806
729,43.34131857
730,41.51377907
731,39.68623958
732,37.85870009
733,36.0311606
734,34.19611044
735,34.19414299
736,32.56979374
737,30.7049654
738,34.05065507
739,37.39634473
740,40.74203439
741,45.6423814
742,46.0549891
743,46.46759681
744,46.88020452
745,46.21709947
746,44.53807599
747,42.85905251
748,41.18002904
749,39.50100556
750,37.82198208
751,35.58231947
752,36.19342704
753,36.80453461
754,37.41564218
755,38.02674975
756,38.63785732
757,38.82267419
758,39.96127349
759,41.09987279
760,42.23847209
761,43.37707139
762,44.5156707
763,45.65427
764,46.7928693
765,47.37104221
766,45.7221971
767,44.073352
768,42.42450689
769,40.77566179
770,37.83428797
771,37.36426328
772,36.89423858
773,36.27294617
774,36.97306431
775,37.67318245
776,38.37330059
777,40.04838651
778,41.02938871
779,42.01039092
780,42.99139312
781,43.97239533
782,44.95339754
783,45.93439974
784,46.87957376
785,45.37228076
786,43.86498775
787,42.35769475
788,40.85040174
789,38.26937172
790,37.73157036
791,37.19376901
792,36.65596765
793,36.1181663
794,34.26128571
795,35.18420662
796,36.10712752
797,35.11211779
798,40.21280511
799,46.77639766
800,44.91044259
801,43.04448751
802,41.17853243
803,39.31257735
804,37.44662227
805,35.5806672
806,34.88175752
807,34.29066549
808,33.69957347
809,33.10848144
810,31.37002138
811,30.17719204
812,28.9843627
813,27.00728825
814,26.50056867
815,25.99384909
816,31.14781182
817,47.45120571
818,47.70357939
819,47.95595306
820,46.65187828
821,44.93905044
822,43.2262226
823,41.51339476
824,39.80056692
825,38.08773908
826,36.37491125
827,34.66208341
828,32.97323419
829,33.11712137
830,28.57700101
831,27.72398494
832,26.87096887
833,28.13777688
834,31.06260213
835,33.98742738
836,36.91225263
837,39.83707788
838,42.76190313
839,47.25184075
840,45.66274745
841,44.07365415
842,42.48456084
843,40.89546754
844,39.30637424
845,37.71728094
846,36.12818763
847,34.53909433
848,31.6120053
849,30.50776728
850,29.40352926
851,27.4244743
852,26.78150347
853,26.9246288
854,29.76766733
855,32.61070586
856,35.45374439
857,38.29678292
858,41.13982145
859,43.98285998
860,46.99639755
861,45.16885806
862,43.34131857
863,41.51377907
864,39.68623958
865,37.85870009
866,36.0311606
867,34.19611044
868,34.19414299
869,32.56979374
870,30.7049654
871,34.05065507
872,37.39634473
873,40.74203439
874,45.6423814
875,46.0549891
876,46.46759681
877,46.88020452
878,46.21709947
879,44.53807599
880,42.85905251
881,41.18002904
882,39.50100556
883,37.82198208
884,35.58231947
885,36.19342704
886,36.80453461
887,37.41564218
888,38.02674975
889,38.63785732
890,38.82267419
891,39.96127349
892,41.09987279
893,42.23847209
894,43.37707139
895,44.5156707
896,45.65427
897,46.7928693
898,47.37104221
899,45.7221971
900,44.073352
901,42.42450689
902,40.77566179
903,37.83428797
904,37.36426328
905,36.89423858
906,36.27294617
907,36.97306431
908,37.67318245
909,38.37330059
910,40.04838651
911,41.02938871
912,42.01039092
913,42.99139312
914,43.97239533
915,44.95339754
916,45.93439974
917,46.87957376
918,45.37228076
919,43.86498775
920,42.35769475
921,40.85040174
922,38.26937172
923,37.73157036
924,37.19376901
925,36.65596765
926,36.1181663
927,34.26128571
928,35.18420662
929,36.10712752
930,35.11211779
931,40.21280511
932,46.77639766
933,44.91044259
934,43.04448751
935,41.17853243
936,39.31257735
937,37.44662227
938,35.5806672
939,34.88175752
940,34.29066549
941,33.69957347
942,33.10848144
943,31.37002138
944,30.17719204
945,28.9843627
946,27.00728825
947,26.50056867
948,25.99384909
949,31.14781182
950,47.45120571
951,47.70357939
952,47.95595306
953,46.65187828
954,44.93905044
955,43.2262226
956,41.51339476
957,39.80056692
958,38.08773908
959,36.37491125
960,34.66208341
961,32.97323419
962,33.11712137
963,28.57700101
964,27.72398494
965,26.87096887
966,28.13777688
967,31.06260213
968,33.98742738
969,36.91225263
970,39.83707788
971,42.76190313
972,47.25184075
973,45.66274745
974,44.07365415
975,42.48456084
976,40.89546754
977,39.30637424
978,37.71728094
979,36.12818763
980,34.53909433
981,31.6120053
982,30.50776728
983,29.40352926
984,27.4244743
985,26.78150347
986,26.9246288
987,29.76766733
988,32.61070586
989,35.45374439
990,38.29678292
991,41.13982145
992,43.98285998
993,46.99639755
994,45.16885806
995,43.34131857
996,41.51377907
997,39.68623958
998,37.85870009
999,36.0311606
1000,34.19611044
1001,34.19414299
1002,32.56979374
1003,30.7049654
1004,34.05065507
1005,37.39634473
1006,40.74203439
1007,45.6423814
1008,46.0549891
1009,46.46759681
1010,46.88020452
1011,46.21709947
1012,44.53807599
1013,42.85905251
1014,41.18002904
1015,39.50100556
1016,37.82198208
1017,35.58231947
1018,36.19342704
1019,36.80453461
1020,37.41564218
1021,38.02674975
1022,38.63785732
1023,38.82267419
1024,39.96127349
1025,41.09987279
1026,42.23847209
1027,43.37707139
1028,44.5156707
1029,45.65427
1030,46.7928693
1031,47.37104221
1032,45.7221971
1033,44.073352
1034,42.42450689
1035,40.77566179
1036,37.83428797
1037,37.36426328
1038,36.89423858
1039,36.27294617
1040,36.97306431
1041,37.67318245
1042,38.37330059
1043,40.04838651
1044,41.02938871
1045,42.01039092
1046,42.99139312
1047,43.97239533
1048,44.95339754
1049,45.93439974
1050,46.87957376
1051,45.37228076
1052,43.86498775
1053,42.35769475
1054,40.85040174
1055,38.26937172
1056,37.73157036
1057,37.19376901
1058,36.65596765
1059,36.1181663
1060,34.26128571
1061,35.18420662
1062,36.10712752
1063,35.11211779
1064,40.21280511
1065,46.77639766
1066,44.91044259
1067,43.04448751
1068,41.17853243
1069,39.31257735
1070,37.44662227
1071,35.5806672
1072,34.88175752
1073,34.29066549
1074,33.69957347
1075,33.10848144
1076,31.37002138
1077,30.17719204
1078,28.9843627
1079,27.00728825
1080,26.50056867
1081,25.99384909
1082,31.14781182
1083,47.45120571
1084,47.70357939
1085,47.95595306
1086,46.65187828
1087,44.93905044
1088,43.2262226
1089,41.51339476
1090,39.80056692
1091,38.08773908
1092,36.37491125
1093,34.66208341
1094,32.97323419
1095,33.11712137
1096,28.57700101
1097,27.72398494
1098,26.87096887
1099,28.13777688
1100,31.06260213
1101,33.98742738
1102,36.91225263
1103,39.83707788
1104,42.76190313
1105,47.25184075
1106,45.66274745
1107,44.07365415
1108,42.48456084
1109,40.89546754
1110,39.30637424
1111,37.71728094
1112,36.12818763
1113,34.53909433
1114,31.6120053
1115,30.50776728
1116,29.40352926
1117,27.4244743
1118,26.78150347
1119,26.9246288
1120,29.76766733
1121,32.61070586
1122,35.45374439
1123,38.29678292
1124,41.13982145
1125,43.98285998
1126,46.99639755
1127,45.16885806
1128,43.34131857
1129,41.51377907
1130,39.68623958
1131,37.85870009
1132,36.0311606
1133,34.19611044
1134,34.19414299
1135,32.56979374
1136,30.7049654
1137,34.05065507
1138,37.39634473
1139,40.74203439
1140,45.6423814
1141,46.0549891
1142,46.46759681
1143,46.88020452
1144,46.21709947
1145,44.53807599
1146,42.85905251
1147,41.18002904
1148,39.50100556
1149,37.82198208
1150,35.58231947
1151,36.19342704
1152,36.80453461
1153,37.41564218
1154,38.02674975
1155,38.63785732
1156,38.82267419
1157,39.96127349
1158,41.09987279
1159,42.23847209
1160,43.37707139
1161,44.5156707
1162,45.65427
1163,46.7928693
1164,47.37104221
1165,45.7221971
1166,44.073352
1167,42.42450689
1168,40.77566179
1169,37.83428797
1170,37.36426328
1171,36.89423858
1172,36.27294617
1173,36.97306431
1174,37.67318245
1175,38.37330059
1176,40.04838651
1177,41.02938871
1178,42.01039092
1179,42.99139312
1180,43.97239533
1181,44.95339754
1182,45.93439974
1183,46.87957376
1184,45.37228076
1185,43.86498775
1186,42.35769475
1187,40.85040174
1188,38.26937172
1189,37.73157036
1190,37.19376901
1191,36.65596765
1192,36.1181663
1193,34.26128571
1194,35.18420662
1195,36.10712752
1196,35.11211779
1197,40.21280511
1198,46.77639766
1199,44.91044259
1200,43.04448751
1201,41.17853243
1202,39.31257735
1203,37.44662227
1204,35.5806672
1205,34.88175752
1206,34.29066549
1207,33.69957347
1208,33.10848144
1209,31.37002138
1210,30.17719204
1211,28.9843627
1212,27.00728825
1213,26.50056867
1214,25.99384909
1215,31.14781182
1216,47.45120571
1217,47.70357939
1218,47.95595306
1219,46.65187828
1220,44.93905044
1221,43.2262226
1222,41.51339476
1223,39.80056692
1224,38.08773908
1225,36.37491125
1226,34.66208341
1227,32.97323419
1228,33.11712137
1229,28.57700101
1230,27.72398494
1231,26.87096887
1232,28.13777688
1233,31.06260213
1234,33.98742738
1235,36.91225263
1236,39.83707788
1237,42.76190313
1238,47.25184075
1239,45.66274745
1240,44.07365415
1241,42.48456084
1242,40.89546754
1243,39.30637424
1244,37.71728094
1245,36.12818763
1246,34.53909433
1247,31.6120053
1248,30.50776728
1249,29.40352926
1250,27.4244743
1251,26.78150347
1252,26.9246288
1253,29.76766733
1254,32.61070586
1255,35.45374439
1256,38.29678292
1257,41.13982145
1258,43.98285998
1259,46.99639755
1260,45.16885806
1261,43.34131857
1262,41.51377907
1263,39.68623958
1264,37.85870009
1265,36.0311606
1266,34.19611044
1267,34.19414299
1268,32.56979374
1269,30.7049654
1270,34.05065507
1271,37.39634473
1272,40.74203439
1273,45.6423814
1274,46.0549891
1275,46.46759681
1276,46.88020452
1277,46.21709947
1278,44.53807599
1279,42.85905251
1280,41.18002904
1281,39.50100556
1282,37.82198208
1283,35.58231947
1284,36.19342704
1285,36.80453461
1286,37.41564218
1287,38.02674975
1288,38.63785732
1289,38.82267419
1290,39.96127349
1291,41.09987279
1292,42.23847209
1293,43.37707139
1294,44.5156707
1295,45.65427
1296,46.7928693
1297,47.37104221
1298,45.7221971
1299,44.073352
1300,42.42450689
1301,40.77566179
1302,37.83428797
1303,37.36426328
1304,36.89423858
1305,36.27294617
1306,36.97306431
1307,37.67318245
1308,38.37330059
1309,40.04838651
1310,41.02938871
1311,42.01039092
1312,42.99139312
1313,43.97239533
1314,44.95339754
1315,45.93439974
1316,46.87957376
1317,45.37228076
1318,43.86498775
1319,42.35769475
1320,40.85040174
1321,38.26937172
1322,37.73157036
1323,37.19376901
1324,36.65596765
1325,36.1181663
1326,34.26128571
1327,35.18420662
1328,36.10712752
1329,35.11211779
1330,40.21280511
1331,46.77639766
1332,44.91044259
1333,43.04448751
1334,41.17853243
1335,39.31257735
1336,37.44662227
1337,35.5806672
1338,34.88175752
1339,34.29066549
1340,33.69957347
1341,33.10848144
1342,31.37002138
1343,30.17719204
1344,28.9843627
1345,27.00728825
1346,26.50056867
1347,25.99384909
1348,31.14781182
1349,47.45120571
1350,47.70357939
1351,47.95595306
1352,46.65187828
1353,44.93905044
1354,43.2262226
1355,41.51339476
1356,39.80056692
1357,38.08773908
1358,36.37491125
1359,34.66208341
1360,32.97323419
1361,33.11712137
1362,28.57700101
1363,27.72398494
1364,26.87096887
1365,28.13777688
1366,31.06260213
1367,33.98742738
1368,36.91225263
1369,39.83707788
1370,42.76190313
1371,47.25184075
1372,45.66274745
1373,44.07365415
1374,42.48456084
1375,40.89546754
1376,39.30637424
1377,37.71728094
1378,36.12818763
1379,34.53909433
1380,31.6120053
1381,30.50776728
1382,29.40352926
1383,27.4244743
1384,26.78150347
1385,26.9246288
1386,29.76766733
1387,32.61070586
1388,35.45374439
1389,38.29678292
1390,41.13982145
1391,43.98285998
1392,46.99639755
1393,45.16885806
1394,43.34131857
1395,41.51377907
1396,39.68623958
1397,37.85870009
1398,36.0311606
1399,34.19611044
1400,34.19414299
1401,32.56979374
1402,30.7049654
1403,34.05065507
1404,37.39634473
1405,40.74203439
1406,45.6423814
1407,46.0549891
1408,46.46759681
1409,46.88020452
1410,46.21709947
1411,44.53807599
1412,42.85905251
1413,41.18002904
1414,39.50100556
1415,37.82198208
1416,35.58231947
1417,36.19342704
1418,36.80453461
1419,37.41564218
1420,38.02674975
1421,38.63785732
1422,38.82267419
1423,39.96127349
1424,41.09987279
1425,42.23847209
1426,43.37707139
1427,44.5156707
1428,45.65427
1429,46.7928693
1430,47.37104221
1431,45.7221971
1432,44.073352
1433,42.42450689
1434,40.77566179
1435,37.83428797
1436,37.36426328
1437,36.89423858
1438,36.27294617
1439,36.97306431
1440,37.67318245
1441,38.37330059
1442,40.04838651
1443,41.02938871
1444,42.01039092
1445,42.99139312
1446,43.97239533
1447,44.95339754
1448,45.93439974
1449,46.87957376
1450,45.37228076
1451,43.86498775
1452,42.35769475
1453,40.85040174
1454,38.26937172
1455,37.73157036
1456,37.19376901
1457,36.65596765
1458,36.1181663
1459,34.26128571
1460,35.18420662
1461,36.10712752
1462,35.11211779
1463,40.21280511
1464,46.77639766
1465,44.91044259
1466,43.04448751
1467,41.17853243
1468,39.31257735
1469,37.44662227
1470,35.5806672
1471,34.88175752
1472,34.29066549
1473,33.69957347
1474,33.10848144
1475,31.37002138
1476,30.17719204
1477,28.9843627
1478,27.00728825
1479,26.50056867
1480,25.99384909
1481,31.14781182
1482,47.45120571
1483,47.70357939
1484,47.95595306
1485,46.65187828
1486,44.93905044
1487,43.2262226
1488,41.51339476
1489,39.80056692
1490,38.08773908
1491,36.37491125
1492,34.66208341
1493,32.97323419
1494,33.11712137
1495,28.57700101
1496,27.72398494
1497,26.87096887
1498,28.13777688
1499,31.06260213
1500,33.98742738
1501,36.91225263
1502,39.83707788
1503,42.76190313
1504,47.25184075
1505,45.66274745
1506,44.07365415
1507,42.48456084
1508,40.89546754
1509,39.30637424
1510,37.71728094
1511,36.12818763
1512,34.53909433
1513,31.6120053
1514,30.50776728
1515,29.40352926
1516,27.4244743
1517,26.78150347
1518,26.9246288
1519,29.76766733
1520,32.61070586
1521,35.45374439
1522,38.29678292
1523,41.13982145
1524,43.98285998
1525,46.99639755
1526,45.16885806
1527,43.34131857
1528,41.51377907
1529,39.68623958
1530,37.85870009
1531,36.0311606
1532,34.19611044
1533,34.19414299
1534,32.56979374
1535,30.7049654
1536,34.05065507
1537,37.39634473
1538,40.74203439
1539,45.6423814
1540,46.0549891
1541,46.46759681
1542,46.88020452
1543,46.21709947
1544,44.53807599
1545,42.85905251
1546,41.18002904
1547,39.50100556
1548,37.82198208
1549,35.58231947
1550,36.19342704
1551,36.80453461
1552,37.41564218
1553,38.02674975
1554,38.63785732
1555,38.82267419
1556,39.96127349
1557,41.09987279
1558,42.23847209
1559,43.37707139
1560,44.5156707
1561,45.65427
1562,46.7928693
1563,47.37104221
1564,45.7221971
1565,44.073352
1566,42.42450689
1567,40.77566179
1568,37.83428797
1569,37.36426328
1570,36.89423858
1571,36.27294617
1572,36.97306431
1573,37.67318245
1574,38.37330059
1575,40.04838651
1576,41.02938871
1577,42.01039092
1578,42.99139312
1579,43.97239533
1580,44.95339754
1581,45.93439974
1582,46.87957376
1583,45.37228076
1584,43.86498775
1585,42.35769475
1586,40.85040174
1587,38.26937172
1588,37.73157036
1589,37.19376901
1590,36.65596765
1591,36.1181663
1592,34.26128571
1593,35.18420662
1594,36.10712752
1595,35.11211779
1596,40.21280511
1597,46.77639766
1598,44.91044259
1599,43.04448751
1600,41.17853243
1601,39.31257735
1602,37.44662227
1603,35.5806672
1604,34.88175752
1605,34.29066549
1606,33.69957347
1607,33.10848144
1608,31.37002138
1609,30.17719204
1610,28.9843627
1611,27.00728825
1612,26.50056867
1613,25.99384909
1614,31.14781182
1615,47.45120571
1616,47.70357939
1617,47.95595306
1618,46.65187828
1619,44.93905044
1620,43.2262226
1621,41.51339476
1622,39.80056692
1623,38.08773908
1624,36.37491125
1625,34.66208341
1626,32.97323419
1627,33.11712137
1628,28.57700101
1629,27.72398494
1630,26.87096887
1631,28.13777688
1632,31.06260213
1633,33.98742738
1634,36.91225263
1635,39.83707788
1636,42.76190313
1637,47.25184075
1638,45.66274745
1639,44.07365415
1640,42.48456084
1641,40.89546754
1642,39.30637424
1643,37.71728094
1644,36.12818763
1645,34.53909433
1646,31.6120053
1647,30.50776728
1648,29.40352926
1649,27.4244743
1650,26.78150347
1651,26.9246288
1652,29.76766733
1653,32.61070586
1654,35.45374439
1655,38.29678292
1656,41.13982145
1657,43.98285998
1658,46.99639755
1659,45.16885806
1660,43.34131857
1661,41.51377907
1662,39.68623958
1663,37.85870009
1664,36.0311606
1665,34.19611044
1666,34.19414299
1667,32.56979374
1668,30.7049654
1669,34.05065507
1670,37.39634473
1671,40.74203439
1672,45.6423814
1673,46.0549891
1674,46.46759681
1675,46.88020452
1676,46.21709947
1677,44.53807599
1678,42.85905251
1679,41.18002904
1680,39.50100556
1681,37.82198208
1682,35.58231947
1683,36.19342704
1684,36.80453461
1685,37.41564218
1686,38.02674975
1687,38.63785732
1688,38.82267419
1689,39.96127349
1690,41.09987279
1691,42.23847209
1692,43.37707139
1693,44.5156707
1694,45.65427
1695,46.7928693
1696,47.37104221
1697,45.7221971
1698,44.073352
1699,42.42450689
1700,40.77566179
1701,37.83428797
1702,37.36426328
1703,36.89423858
1704,36.27294617
1705,36.97306431
1706,37.67318245
1707,38.37330059
1708,40.04838651
1709,41.02938871
1710,42.01039092
1711,42.99139312
1712,43.97239533
1713,44.95339754
1714,45.93439974
1715,46.87957376
1716,45.37228076
1717,43.86498775
1718,42.35769475
1719,40.85040174
1720,38.26937172
1721,37.73157036
1722,37.19376901
1723,36.65596765
1724,36.1181663
1725,34.26128571
1726,35.18420662
1727,36.10712752
1728,35.11211779
1729,40.21280511
1730,46.77639766
1731,44.91044259
1732,43.04448751
1733,41.17853243
1734,39.31257735
1735,37.44662227
1736,35.5806672
1737,34.88175752
1738,34.29066549
1739,33.69957347
1740,33.10848144
1741,31.37002138
1742,30.17719204
1743,28.9843627
1744,27.00728825
1745,26.50056867
1746,25.99384909
1747,31.14781182
1748,47.45120571
1749,47.70357939
1750,47.95595306
1751,46.65187828
1752,44.93905044
1753,43.2262226
1754,41.51339476
1755,39.80056692
1756,38.08773908
1757,36.37491125
1758,34.66208341
1759,32.97323419
1760,33.11712137
1761,28.57700101
1762,27.72398494
1763,26.87096887
1764,28.13777688
1765,31.06260213
1766,33.98742738
1767,36.91225263
1768,39.83707788
1769,42.76190313
1770,47.25184075
1771,45.66274745
1772,44.07365415
1773,42.48456084
1774,40.89546754
1775,39.30637424
1776,37.71728094
1777,36.12818763
1778,34.53909433
1779,31.6120053
1780,30.50776728
1781,29.40352926
1782,27.4244743
1783,26.78150347
1784,26.9246288
1785,29.76766733
1786,32.61070586
1787,35.45374439
1788,38.29678292
1789,41.13982145
1790,43.98285998
1791,46.99639755
1792,45.16885806
1793,43.34131857
1794,41.51377907
1795,39.68623958
1796,37.85870009
1797,36.0311606
1798,34.19611044
1799,34.19414299
1800,32.56979374
1801,30.7049654
1802,34.05065507
1803,37.39634473
1804,40.74203439
1805,45.6423814
1806,46.0549891
1807,46.46759681
1808,46.88020452
1809,46.21709947
1810,44.53807599
1811,42.85905251
1812,41.18002904
1813,39.50100556
1814,37.82198208
1815,35.58231947
1816,36.19342704
1817,36.80453461
1818,37.41564218
1819,38.02674975
1820,38.63785732
1821,38.82267419
1822,39.96127349
1823,41.09987279
1824,42.23847209
1825,43.37707139
1826,44.5156707
1827,45.65427
1828,46.7928693
1829,47.37104221
1830,45.7221971
1831,44.073352
1832,42.42450689
1833,40.77566179
1834,37.83428797
1835,37.36426328
1836,36.89423858
1837,36.27294617
1838,36.97306431
1839,37.67318245
1840,38.37330059
1841,40.04838651
1842,41.02938871
1843,42.01039092
1844,42.99139312
1845,43.97239533
1846,44.95339754
1847,45.93439974
1848,46.87957376
1849,45.37228076
1850,43.86498775
1851,42.35769475
1852,40.85040174
1853,38.26937172
1854,37.73157036
1855,37.19376901
1856,36.65596765
1857,36.1181663
1858,34.26128571
1859,35.18420662
1860,36.10712752
1861,35.11211779
1862,40.21280511
1863,46.77639766
1864,44.91044259
1865,43.04448751
1866,41.17853243
1867,39.31257735
1868,37.44662227
1869,35.5806672
1870,34.88175752
1871,34.29066549
1872,33.69957347
1873,33.10848144
1874,31.37002138
1875,30.17719204
1876,28.9843627
1877,27.00728825
1878,26.50056867
1879,25.99384909
1880,31.14781182
1881,47.45120571
1882,47.70357939
1883,47.95595306
1884,46.65187828
1885,44.93905044
1886,43.2262226
1887,41.51339476
1888,39.80056692
1889,38.08773908
1890,36.37491125
1891,34.66208341
1892,32.97323419
1893,33.11712137
1894,28.57700101
1895,27.72398494
1896,26.87096887
1897,28.13777688
1898,31.06260213
1899,33.98742738
1900,36.91225263
1901,39.83707788
1902,42.76190313
1903,47.25184075
1904,45.66274745
1905,44.07365415
1906,42.48456084
1907,40.89546754
1908,39.30637424
1909,37.71728094
1910,36.12818763
1911,34.53909433
