hy	m	dm	h	G_Gh	G_Dh	G_Gk	G_Dk	G_Bn	Ta
1	1	1	1	0	0	0	0	0	4.7
2	1	1	2	0	0	0	0	0	5.1
3	1	1	3	0	0	0	0	0	4.9
4	1	1	4	0	0	0	0	0	4.8
5	1	1	5	0	0	0	0	0	4.7
6	1	1	6	0	0	0	0	0	4.5
7	1	1	7	0	0	0	0	0	4.5
8	1	1	8	0	0	0	0	0	4.4
9	1	1	9	5	5	5	5	0	4.5
10	1	1	10	75	63	75	63	69	5.4
11	1	1	11	132	116	132	116	61	6.2
12	1	1	12	177	147	177	147	93	6.9
13	1	1	13	181	156	181	156	71	7.3
14	1	1	14	153	143	153	143	30	7.5
15	1	1	15	112	107	112	107	19	7.4
16	1	1	16	59	47	59	47	76	7.1
17	1	1	17	2	2	2	2	0	6.6
18	1	1	18	0	0	0	0	0	6.2
19	1	1	19	0	0	0	0	0	5.6
20	1	1	20	0	0	0	0	0	5.4
21	1	1	21	0	0	0	0	0	4.9
22	1	1	22	0	0	0	0	0	4.6
23	1	1	23	0	0	0	0	0	4.3
24	1	1	24	0	0	0	0	0	3.9
25	1	2	1	0	0	0	0	0	3.2
26	1	2	2	0	0	0	0	0	1.9
27	1	2	3	0	0	0	0	0	1.9
28	1	2	4	0	0	0	0	0	1.6
29	1	2	5	0	0	0	0	0	1.3
30	1	2	6	0	0	0	0	0	0.9
31	1	2	7	0	0	0	0	0	0.6
32	1	2	8	0	0	0	0	0	0.4
33	1	2	9	6	6	6	6	0	0.4
34	1	2	10	74	63	74	63	67	0.8
35	1	2	11	127	111	127	111	58	1.2
36	1	2	12	148	140	148	140	23	1.4
37	1	2	13	155	145	155	145	29	1.6
38	1	2	14	139	134	139	134	15	1.6
39	1	2	15	107	103	107	103	13	1.5
40	1	2	16	55	54	55	54	6	1.3
41	1	2	17	2	2	2	2	0	0.9
42	1	2	18	0	0	0	0	0	0.6
43	1	2	19	0	0	0	0	0	0.3
44	1	2	20	0	0	0	0	0	-0.1
45	1	2	21	0	0	0	0	0	-0.2
46	1	2	22	0	0	0	0	0	-0.5
47	1	2	23	0	0	0	0	0	-1.1
48	1	2	24	0	0	0	0	0	-1.0
49	1	3	1	0	0	0	0	0	-1.0
50	1	3	2	0	0	0	0	0	-1.0
51	1	3	3	0	0	0	0	0	-0.9
52	1	3	4	0	0	0	0	0	-0.8
53	1	3	5	0	0	0	0	0	-0.8
54	1	3	6	0	0	0	0	0	-0.7
55	1	3	7	0	0	0	0	0	-0.6
56	1	3	8	0	0	0	0	0	-0.6
57	1	3	9	3	3	3	3	0	-0.4
58	1	3	10	110	81	110	81	175	1.3
59	1	3	11	165	110	165	110	208	2.5
60	1	3	12	234	111	234	111	375	3.7
61	1	3	13	279	102	279	102	508	4.7
62	1	3	14	252	108	252	108	441	5.2
63	1	3	15	254	105	254	105	568	5.7
64	1	3	16	112	79	112	79	206	5.2
65	1	3	17	7	7	7	7	0	4.3
66	1	3	18	0	0	0	0	0	3.9
67	1	3	19	0	0	0	0	0	3.6
68	1	3	20	0	0	0	0	0	3.2
69	1	3	21	0	0	0	0	0	2.9
70	1	3	22	0	0	0	0	0	2.5
71	1	3	23	0	0	0	0	0	2.2
72	1	3	24	0	0	0	0	0	1.8
73	1	4	1	0	0	0	0	0	1.3
74	1	4	2	0	0	0	0	0	0.6
75	1	4	3	0	0	0	0	0	0.0
76	1	4	4	0	0	0	0	0	-0.3
77	1	4	5	0	0	0	0	0	-0.7
78	1	4	6	0	0	0	0	0	-1.0
79	1	4	7	0	0	0	0	0	-1.2
80	1	4	8	0	0	0	0	0	-1.5
81	1	4	9	8	8	8	8	0	-1.4
82	1	4	10	98	69	98	69	171	-0.5
83	1	4	11	171	118	171	118	197	0.3
84	1	4	12	228	128	228	128	306	0.9
85	1	4	13	242	134	242	134	309	1.3
86	1	4	14	224	119	224	119	321	1.5
87	1	4	15	151	118	151	118	126	1.4
88	1	4	16	77	62	77	62	91	1.0
89	1	4	17	3	3	3	3	0	0.4
90	1	4	18	0	0	0	0	0	0.0
91	1	4	19	0	0	0	0	0	-0.4
92	1	4	20	0	0	0	0	0	-0.8
93	1	4	21	0	0	0	0	0	-1.2
94	1	4	22	0	0	0	0	0	-1.7
95	1	4	23	0	0	0	0	0	-2.3
96	1	4	24	0	0	0	0	0	-2.5
97	1	5	1	0	0	0	0	0	-2.7
98	1	5	2	0	0	0	0	0	-2.9
99	1	5	3	0	0	0	0	0	-3.1
100	1	5	4	0	0	0	0	0	-3.3
101	1	5	5	0	0	0	0	0	-3.4
102	1	5	6	0	0	0	0	0	-3.5
103	1	5	7	0	0	0	0	0	-3.5
104	1	5	8	0	0	0	0	0	-3.6
105	1	5	9	9	9	9	9	0	-3.4
106	1	5	10	112	68	112	68	265	-1.9
107	1	5	11	193	82	193	82	415	-0.6
108	1	5	12	257	96	257	96	486	0.5
109	1	5	13	289	97	289	97	545	1.3
110	1	5	14	248	115	248	115	406	1.7
111	1	5	15	249	78	249	78	643	2.0
112	1	5	16	129	77	129	77	315	1.6
113	1	5	17	16	16	16	16	0	0.7
114	1	5	18	0	0	0	0	0	0.3
115	1	5	19	0	0	0	0	0	0.0
116	1	5	20	0	0	0	0	0	-0.3
117	1	5	21	0	0	0	0	0	-0.6
118	1	5	22	0	0	0	0	0	-0.9
119	1	5	23	0	0	0	0	0	-1.2
120	1	5	24	0	0	0	0	0	-1.5
121	1	6	1	0	0	0	0	0	-1.9
122	1	6	2	0	0	0	0	0	-2.2
123	1	6	3	0	0	0	0	0	-2.6
124	1	6	4	0	0	0	0	0	-2.9
125	1	6	5	0	0	0	0	0	-3.5
126	1	6	6	0	0	0	0	0	-3.1
127	1	6	7	0	0	0	0	0	-3.3
128	1	6	8	0	0	0	0	0	-3.4
129	1	6	9	6	6	6	6	0	-3.3
130	1	6	10	73	64	73	64	56	-2.5
131	1	6	11	140	117	140	117	87	-1.9
132	1	6	12	177	149	177	149	84	-1.2
133	1	6	13	214	166	214	166	136	-0.7
134	1	6	14	181	151	181	151	90	-0.5
135	1	6	15	124	111	124	111	48	-0.6
136	1	6	16	67	48	67	48	113	-0.9
137	1	6	17	3	3	3	3	0	-1.4
138	1	6	18	0	0	0	0	0	-1.7
139	1	6	19	0	0	0	0	0	-1.9
140	1	6	20	0	0	0	0	0	-2.1
141	1	6	21	0	0	0	0	0	-2.3
142	1	6	22	0	0	0	0	0	-2.5
143	1	6	23	0	0	0	0	0	-2.7
144	1	6	24	0	0	0	0	0	-2.9
145	1	7	1	0	0	0	0	0	-3.0
146	1	7	2	0	0	0	0	0	-3.1
147	1	7	3	0	0	0	0	0	-3.2
148	1	7	4	0	0	0	0	0	-3.2
149	1	7	5	0	0	0	0	0	-3.2
150	1	7	6	0	0	0	0	0	-3.2
151	1	7	7	0	0	0	0	0	-3.2
152	1	7	8	0	0	0	0	0	-3.2
153	1	7	9	12	12	12	12	0	-2.8
154	1	7	10	141	81	141	81	353	-0.7
155	1	7	11	257	46	257	46	779	1.1
156	1	7	12	333	51	333	51	843	2.7
157	1	7	13	358	52	358	52	861	3.8
158	1	7	14	331	50	331	50	840	4.4
159	1	7	15	266	52	266	52	789	4.5
160	1	7	16	154	90	154	90	375	4.0
161	1	7	17	15	15	15	15	0	2.8
162	1	7	18	0	0	0	0	0	2.3
163	1	7	19	0	0	0	0	0	1.8
164	1	7	20	0	0	0	0	0	1.2
165	1	7	21	0	0	0	0	0	0.7
166	1	7	22	0	0	0	0	0	0.2
167	1	7	23	0	0	0	0	0	-0.4
168	1	7	24	0	0	0	0	0	-0.9
169	1	8	1	0	0	0	0	0	-1.6
170	1	8	2	0	0	0	0	0	-2.4
171	1	8	3	0	0	0	0	0	-3.2
172	1	8	4	0	0	0	0	0	-3.6
173	1	8	5	0	0	0	0	0	-4.1
174	1	8	6	0	0	0	0	0	-4.5
175	1	8	7	0	0	0	0	0	-4.8
176	1	8	8	0	0	0	0	0	-5.1
177	1	8	9	13	13	13	13	0	-4.9
178	1	8	10	137	80	137	80	335	-3.5
179	1	8	11	242	45	242	45	727	-2.3
180	1	8	12	322	52	322	52	806	-1.3
181	1	8	13	340	52	340	52	805	-0.7
182	1	8	14	303	56	303	56	735	-0.4
183	1	8	15	241	46	241	46	716	-0.4
184	1	8	16	140	81	140	81	342	-0.9
185	1	8	17	13	13	13	13	0	-1.8
186	1	8	18	0	0	0	0	0	-2.4
187	1	8	19	0	0	0	0	0	-3.0
188	1	8	20	0	0	0	0	0	-3.6
189	1	8	21	0	0	0	0	0	-4.1
190	1	8	22	0	0	0	0	0	-4.7
191	1	8	23	0	0	0	0	0	-5.3
192	1	8	24	0	0	0	0	0	-5.9
193	1	9	1	0	0	0	0	0	-6.2
194	1	9	2	0	0	0	0	0	-6.6
195	1	9	3	0	0	0	0	0	-6.9
196	1	9	4	0	0	0	0	0	-7.1
197	1	9	5	0	0	0	0	0	-7.3
198	1	9	6	0	0	0	0	0	-7.5
199	1	9	7	0	0	0	0	0	-7.6
200	1	9	8	0	0	0	0	0	-7.8
201	1	9	9	13	13	13	13	0	-7.4
202	1	9	10	158	93	158	93	377	-5.4
203	1	9	11	281	64	281	64	793	-3.6
204	1	9	12	361	72	361	72	857	-2.1
205	1	9	13	391	75	391	75	877	-1.1
206	1	9	14	364	73	364	73	858	-0.6
207	1	9	15	285	65	285	65	796	-0.5
208	1	9	16	165	98	165	98	380	-1.1
209	1	9	17	16	16	16	16	0	-2.3
210	1	9	18	0	0	0	0	0	-2.7
211	1	9	19	0	0	0	0	0	-3.0
212	1	9	20	0	0	0	0	0	-3.3
213	1	9	21	0	0	0	0	0	-3.7
214	1	9	22	0	0	0	0	0	-4.0
215	1	9	23	0	0	0	0	0	-4.4
216	1	9	24	0	0	0	0	0	-4.7
217	1	10	1	0	0	0	0	0	-5.0
218	1	10	2	0	0	0	0	0	-5.3
219	1	10	3	0	0	0	0	0	-5.6
220	1	10	4	0	0	0	0	0	-5.7
221	1	10	5	0	0	0	0	0	-5.9
222	1	10	6	0	0	0	0	0	-6.1
223	1	10	7	0	0	0	0	0	-6.2
224	1	10	8	0	0	0	0	0	-6.3
225	1	10	9	10	10	10	10	0	-6.0
226	1	10	10	132	79	132	79	305	-4.3
227	1	10	11	231	57	231	57	632	-2.8
228	1	10	12	294	72	294	72	654	-1.6
229	1	10	13	326	64	326	64	723	-0.8
230	1	10	14	316	51	316	51	775	-0.2
231	1	10	15	250	47	250	47	729	-0.1
232	1	10	16	145	83	145	83	347	-0.6
233	1	10	17	18	18	18	18	0	-1.6
234	1	10	18	0	0	0	0	0	-1.9
235	1	10	19	0	0	0	0	0	-2.2
236	1	10	20	0	0	0	0	0	-2.4
237	1	10	21	0	0	0	0	0	-2.7
238	1	10	22	0	0	0	0	0	-3.0
239	1	10	23	0	0	0	0	0	-3.3
240	1	10	24	0	0	0	0	0	-3.5
241	1	11	1	0	0	0	0	0	-3.8
242	1	11	2	0	0	0	0	0	-3.9
243	1	11	3	0	0	0	0	0	-4.1
244	1	11	4	0	0	0	0	0	-4.2
245	1	11	5	0	0	0	0	0	-4.3
246	1	11	6	0	0	0	0	0	-4.4
247	1	11	7	0	0	0	0	0	-4.4
248	1	11	8	0	0	0	0	0	-4.5
249	1	11	9	5	5	5	5	0	-4.3
250	1	11	10	95	65	95	65	171	-3.1
251	1	11	11	172	124	172	124	173	-2.0
252	1	11	12	233	126	233	126	315	-1.0
253	1	11	13	245	177	245	177	187	-0.3
254	1	11	14	221	165	221	165	164	0.1
255	1	11	15	165	127	165	127	135	0.1
256	1	11	16	84	69	84	69	83	-0.3
257	1	11	17	3	3	3	3	0	-1.1
258	1	11	18	0	0	0	0	0	-1.6
259	1	11	19	0	0	0	0	0	-2.1
260	1	11	20	0	0	0	0	0	-3.0
261	1	11	21	0	0	0	0	0	-3.3
262	1	11	22	0	0	0	0	0	-3.7
263	1	11	23	0	0	0	0	0	-4.2
264	1	11	24	0	0	0	0	0	-4.7
265	1	12	1	0	0	0	0	0	-5.6
266	1	12	2	0	0	0	0	0	-6.5
267	1	12	3	0	0	0	0	0	-7.5
268	1	12	4	0	0	0	0	0	-8.1
269	1	12	5	0	0	0	0	0	-8.6
270	1	12	6	0	0	0	0	0	-9.2
271	1	12	7	0	0	0	0	0	-9.6
272	1	12	8	0	0	0	0	0	-10.0
273	1	12	9	13	13	13	13	0	-9.8
274	1	12	10	150	84	150	84	372	-8.6
275	1	12	11	268	48	268	48	790	-7.5
276	1	12	12	344	51	344	51	851	-6.7
277	1	12	13	374	53	374	53	872	-6.1
278	1	12	14	346	51	346	51	851	-5.8
279	1	12	15	271	46	271	46	790	-5.9
280	1	12	16	164	92	164	92	388	-6.4
281	1	12	17	19	19	19	19	0	-7.3
282	1	12	18	0	0	0	0	0	-7.8
283	1	12	19	0	0	0	0	0	-8.3
284	1	12	20	0	0	0	0	0	-8.8
285	1	12	21	0	0	0	0	0	-9.2
286	1	12	22	0	0	0	0	0	-9.7
287	1	12	23	0	0	0	0	0	-10.2
288	1	12	24	0	0	0	0	0	-10.6
289	1	13	1	0	0	0	0	0	-10.6
290	1	13	2	0	0	0	0	0	-10.6
291	1	13	3	0	0	0	0	0	-10.5
292	1	13	4	0	0	0	0	0	-10.5
293	1	13	5	0	0	0	0	0	-10.4
294	1	13	6	0	0	0	0	0	-10.4
295	1	13	7	0	0	0	0	0	-10.3
296	1	13	8	0	0	0	0	0	-10.3
297	1	13	9	13	13	13	13	0	-9.8
298	1	13	10	149	84	149	84	367	-7.6
299	1	13	11	270	48	270	48	793	-5.5
300	1	13	12	342	50	342	50	846	-3.9
301	1	13	13	373	52	373	52	870	-2.7
302	1	13	14	353	53	353	53	858	-2.0
303	1	13	15	279	49	279	49	800	-1.9
304	1	13	16	166	92	166	92	389	-2.4
305	1	13	17	20	20	20	20	0	-3.7
306	1	13	18	0	0	0	0	0	-4.0
307	1	13	19	0	0	0	0	0	-4.3
308	1	13	20	0	0	0	0	0	-4.6
309	1	13	21	0	0	0	0	0	-4.8
310	1	13	22	0	0	0	0	0	-5.1
311	1	13	23	0	0	0	0	0	-5.4
312	1	13	24	0	0	0	0	0	-5.7
313	1	14	1	0	0	0	0	0	-6.2
314	1	14	2	0	0	0	0	0	-6.6
315	1	14	3	0	0	0	0	0	-7.1
316	1	14	4	0	0	0	0	0	-7.4
317	1	14	5	0	0	0	0	0	-7.6
318	1	14	6	0	0	0	0	0	-7.8
319	1	14	7	0	0	0	0	0	-8.0
320	1	14	8	0	0	0	0	0	-8.2
321	1	14	9	7	7	7	7	0	-8.0
322	1	14	10	73	66	73	66	38	-7.1
323	1	14	11	167	119	167	119	167	-6.0
324	1	14	12	246	138	246	138	309	-4.9
325	1	14	13	318	112	318	112	554	-3.9
326	1	14	14	317	73	317	73	694	-3.2
327	1	14	15	319	103	319	103	741	-2.7
328	1	14	16	191	107	191	107	442	-2.8
329	1	14	17	31	31	31	31	0	-3.7
330	1	14	18	0	0	0	0	0	-4.3
331	1	14	19	0	0	0	0	0	-4.8
332	1	14	20	0	0	0	0	0	-5.4
333	1	14	21	0	0	0	0	0	-5.9
334	1	14	22	0	0	0	0	0	-6.5
335	1	14	23	0	0	0	0	0	-7.0
336	1	14	24	0	0	0	0	0	-7.6
337	1	15	1	0	0	0	0	0	-8.1
338	1	15	2	0	0	0	0	0	-8.7
339	1	15	3	0	0	0	0	0	-9.3
340	1	15	4	0	0	0	0	0	-9.6
341	1	15	5	0	0	0	0	0	-10.0
342	1	15	6	0	0	0	0	0	-10.3
343	1	15	7	0	0	0	0	0	-10.6
344	1	15	8	0	0	0	0	0	-10.9
345	1	15	9	12	12	12	12	0	-10.8
346	1	15	10	108	71	108	71	203	-10.0
347	1	15	11	200	93	200	93	378	-9.3
348	1	15	12	242	128	242	128	322	-8.8
349	1	15	13	261	140	261	140	323	-8.5
350	1	15	14	232	168	232	168	180	-8.4
351	1	15	15	162	132	162	132	103	-8.6
352	1	15	16	100	75	100	75	130	-9.0
353	1	15	17	5	5	5	5	0	-9.6
354	1	15	18	0	0	0	0	0	-9.8
355	1	15	19	0	0	0	0	0	-10.0
356	1	15	20	0	0	0	0	0	-10.4
357	1	15	21	0	0	0	0	0	-10.3
358	1	15	22	0	0	0	0	0	-10.4
359	1	15	23	0	0	0	0	0	-10.6
360	1	15	24	0	0	0	0	0	-10.7
361	1	16	1	0	0	0	0	0	-10.5
362	1	16	2	0	0	0	0	0	-10.1
363	1	16	3	0	0	0	0	0	-9.8
364	1	16	4	0	0	0	0	0	-9.6
365	1	16	5	0	0	0	0	0	-9.4
366	1	16	6	0	0	0	0	0	-9.2
367	1	16	7	0	0	0	0	0	-9.0
368	1	16	8	0	0	0	0	0	-8.8
369	1	16	9	5	5	5	5	0	-8.5
370	1	16	10	93	70	93	70	124	-6.8
371	1	16	11	157	128	157	128	99	-5.4
372	1	16	12	246	132	246	132	323	-3.9
373	1	16	13	266	154	266	154	295	-2.8
374	1	16	14	351	98	351	98	705	-1.5
375	1	16	15	272	47	272	47	758	-0.9
376	1	16	16	188	107	188	107	408	-0.9
377	1	16	17	19	19	19	19	0	-2.1
378	1	16	18	0	0	0	0	0	-2.3
379	1	16	19	0	0	0	0	0	-2.5
380	1	16	20	0	0	0	0	0	-2.7
381	1	16	21	0	0	0	0	0	-3.0
382	1	16	22	0	0	0	0	0	-3.2
383	1	16	23	0	0	0	0	0	-3.4
384	1	16	24	0	0	0	0	0	-3.6
385	1	17	1	0	0	0	0	0	-4.2
386	1	17	2	0	0	0	0	0	-4.8
387	1	17	3	0	0	0	0	0	-5.4
388	1	17	4	0	0	0	0	0	-5.7
389	1	17	5	0	0	0	0	0	-6.0
390	1	17	6	0	0	0	0	0	-6.4
391	1	17	7	0	0	0	0	0	-6.6
392	1	17	8	0	0	0	0	0	-6.8
393	1	17	9	15	15	15	15	0	-6.5
394	1	17	10	160	89	160	89	381	-4.7
395	1	17	11	276	46	276	46	793	-3.1
396	1	17	12	351	49	351	49	849	-1.8
397	1	17	13	384	51	384	51	875	-0.9
398	1	17	14	365	52	365	52	865	-0.4
399	1	17	15	287	46	287	46	799	-0.4
400	1	17	16	177	96	177	96	400	-0.9
401	1	17	17	25	25	25	25	0	-2.1
402	1	17	18	0	0	0	0	0	-2.4
403	1	17	19	0	0	0	0	0	-2.7
404	1	17	20	0	0	0	0	0	-3.1
405	1	17	21	0	0	0	0	0	-3.4
406	1	17	22	0	0	0	0	0	-3.8
407	1	17	23	0	0	0	0	0	-4.1
408	1	17	24	0	0	0	0	0	-4.4
409	1	18	1	0	0	0	0	0	-4.6
410	1	18	2	0	0	0	0	0	-4.7
411	1	18	3	0	0	0	0	0	-4.8
412	1	18	4	0	0	0	0	0	-4.8
413	1	18	5	0	0	0	0	0	-4.9
414	1	18	6	0	0	0	0	0	-5.0
415	1	18	7	0	0	0	0	0	-5.0
416	1	18	8	0	0	0	0	0	-5.0
417	1	18	9	15	15	15	15	0	-4.6
418	1	18	10	146	84	146	84	328	-2.6
419	1	18	11	255	54	255	54	686	-0.8
420	1	18	12	331	57	331	57	761	0.7
421	1	18	13	369	55	369	55	816	1.8
422	1	18	14	343	53	343	53	793	2.4
423	1	18	15	279	48	279	48	758	2.6
424	1	18	16	167	86	167	86	394	2.1
425	1	18	17	27	27	27	27	0	0.9
426	1	18	18	0	0	0	0	0	0.7
427	1	18	19	0	0	0	0	0	0.5
428	1	18	20	0	0	0	0	0	0.3
429	1	18	21	0	0	0	0	0	0.1
430	1	18	22	0	0	0	0	0	-0.1
431	1	18	23	0	0	0	0	0	-0.3
432	1	18	24	0	0	0	0	0	-0.5
433	1	19	1	0	0	0	0	0	-0.7
434	1	19	2	0	0	0	0	0	-0.9
435	1	19	3	0	0	0	0	0	-1.2
436	1	19	4	0	0	0	0	0	-1.3
437	1	19	5	0	0	0	0	0	-1.4
438	1	19	6	0	0	0	0	0	-1.5
439	1	19	7	0	0	0	0	0	-1.5
440	1	19	8	0	0	0	0	0	-1.6
441	1	19	9	12	12	12	12	0	-1.2
442	1	19	10	126	72	126	72	285	0.5
443	1	19	11	233	73	233	73	544	2.2
444	1	19	12	282	109	282	109	476	3.4
445	1	19	13	292	149	292	149	368	4.2
446	1	19	14	343	104	343	104	648	5.0
447	1	19	15	293	50	293	50	788	5.4
448	1	19	16	199	53	199	53	699	5.2
449	1	19	17	65	25	65	25	524	4.3
450	1	19	18	0	0	0	0	0	3.2
451	1	19	19	0	0	0	0	0	2.9
452	1	19	20	0	0	0	0	0	2.6
453	1	19	21	0	0	0	0	0	2.3
454	1	19	22	0	0	0	0	0	2.0
455	1	19	23	0	0	0	0	0	1.7
456	1	19	24	0	0	0	0	0	1.4
457	1	20	1	0	0	0	0	0	0.8
458	1	20	2	0	0	0	0	0	-0.1
459	1	20	3	0	0	0	0	0	0.2
460	1	20	4	0	0	0	0	0	0.2
461	1	20	5	0	0	0	0	0	0.0
462	1	20	6	0	0	0	0	0	-0.2
463	1	20	7	0	0	0	0	0	-0.4
464	1	20	8	0	0	0	0	0	-0.5
465	1	20	9	4	4	4	4	0	-0.3
466	1	20	10	20	20	20	20	0	-0.2
467	1	20	11	39	39	39	39	0	0.1
468	1	20	12	52	52	52	52	0	0.2
469	1	20	13	35	35	35	35	0	0.1
470	1	20	14	301	139	301	139	434	1.4
471	1	20	15	247	97	247	97	481	2.0
472	1	20	16	152	68	152	68	395	2.2
473	1	20	17	50	34	50	34	206	1.9
474	1	20	18	0	0	0	0	0	1.4
475	1	20	19	0	0	0	0	0	1.2
476	1	20	20	0	0	0	0	0	1.0
477	1	20	21	0	0	0	0	0	0.7
478	1	20	22	0	0	0	0	0	0.2
479	1	20	23	0	0	0	0	0	0.3
480	1	20	24	0	0	0	0	0	0.1
481	1	21	1	0	0	0	0	0	0.0
482	1	21	2	0	0	0	0	0	-0.2
483	1	21	3	0	0	0	0	0	-0.3
484	1	21	4	0	0	0	0	0	-0.3
485	1	21	5	0	0	0	0	0	-0.4
486	1	21	6	0	0	0	0	0	-0.4
487	1	21	7	0	0	0	0	0	-0.4
488	1	21	8	0	0	0	0	0	-0.5
489	1	21	9	15	15	15	15	0	0.0
490	1	21	10	153	87	153	87	338	2.2
491	1	21	11	270	48	270	48	739	4.1
492	1	21	12	330	67	330	67	713	5.5
493	1	21	13	354	76	354	76	705	6.6
494	1	21	14	340	66	340	66	727	7.2
495	1	21	15	262	71	262	71	605	7.3
496	1	21	16	163	65	163	65	453	6.8
497	1	21	17	51	29	51	29	258	5.7
498	1	21	18	0	0	0	0	0	4.6
499	1	21	19	0	0	0	0	0	4.3
500	1	21	20	0	0	0	0	0	4.0
501	1	21	21	0	0	0	0	0	3.7
502	1	21	22	0	0	0	0	0	3.4
503	1	21	23	0	0	0	0	0	3.1
504	1	21	24	0	0	0	0	0	2.8
505	1	22	1	0	0	0	0	0	2.4
506	1	22	2	0	0	0	0	0	2.0
507	1	22	3	0	0	0	0	0	1.6
508	1	22	4	0	0	0	0	0	1.4
509	1	22	5	0	0	0	0	0	1.2
510	1	22	6	0	0	0	0	0	1.0
511	1	22	7	0	0	0	0	0	0.9
512	1	22	8	0	0	0	0	0	0.7
513	1	22	9	22	22	22	22	0	1.4
514	1	22	10	178	98	178	98	404	3.7
515	1	22	11	302	53	302	53	819	5.7
516	1	22	12	384	57	384	57	879	7.3
517	1	22	13	416	58	416	58	899	8.4
518	1	22	14	397	60	397	60	887	9.1
519	1	22	15	320	54	320	54	834	9.2
520	1	22	16	201	43	201	43	716	8.7
521	1	22	17	70	27	70	27	484	7.6
522	1	22	18	0	0	0	0	0	6.3
523	1	22	19	0	0	0	0	0	5.6
524	1	22	20	0	0	0	0	0	4.9
525	1	22	21	0	0	0	0	0	4.1
526	1	22	22	0	0	0	0	0	3.4
527	1	22	23	0	0	0	0	0	2.7
528	1	22	24	0	0	0	0	0	2.0
529	1	23	1	0	0	0	0	0	1.3
530	1	23	2	0	0	0	0	0	0.5
531	1	23	3	0	0	0	0	0	-0.3
532	1	23	4	0	0	0	0	0	-0.7
533	1	23	5	0	0	0	0	0	-1.1
534	1	23	6	0	0	0	0	0	-1.5
535	1	23	7	0	0	0	0	0	-1.8
536	1	23	8	0	0	0	0	0	-2.1
537	1	23	9	7	7	7	7	0	-2.0
538	1	23	10	219	139	219	139	402	0.1
539	1	23	11	266	96	266	96	555	1.1
540	1	23	12	271	149	271	149	326	1.6
541	1	23	13	290	155	290	155	336	2.0
542	1	23	14	271	157	271	157	298	2.1
543	1	23	15	160	136	160	136	73	1.8
544	1	23	16	97	89	97	89	35	1.3
545	1	23	17	12	12	12	12	0	0.5
546	1	23	18	0	0	0	0	0	-0.2
547	1	23	19	0	0	0	0	0	-0.9
548	1	23	20	0	0	0	0	0	-1.6
549	1	23	21	0	0	0	0	0	-2.4
550	1	23	22	0	0	0	0	0	-3.1
551	1	23	23	0	0	0	0	0	-3.8
552	1	23	24	0	0	0	0	0	-4.6
553	1	24	1	0	0	0	0	0	-5.1
554	1	24	2	0	0	0	0	0	-5.7
555	1	24	3	0	0	0	0	0	-6.4
556	1	24	4	0	0	0	0	0	-6.7
557	1	24	5	0	0	0	0	0	-7.0
558	1	24	6	0	0	0	0	0	-7.4
559	1	24	7	0	0	0	0	0	-7.6
560	1	24	8	0	0	0	0	0	-7.8
561	1	24	9	21	21	21	21	0	-7.3
562	1	24	10	155	87	155	87	336	-5.6
563	1	24	11	262	66	262	66	632	-4.0
564	1	24	12	345	63	345	63	746	-2.8
565	1	24	13	382	60	382	60	795	-1.8
566	1	24	14	366	56	366	56	799	-1.3
567	1	24	15	310	50	310	50	794	-1.1
568	1	24	16	199	42	199	42	686	-1.5
569	1	24	17	72	30	72	30	434	-2.5
570	1	24	18	0	0	0	0	0	-3.6
571	1	24	19	0	0	0	0	0	-4.0
572	1	24	20	0	0	0	0	0	-4.3
573	1	24	21	0	0	0	0	0	-4.7
574	1	24	22	0	0	0	0	0	-5.1
575	1	24	23	0	0	0	0	0	-5.5
576	1	24	24	0	0	0	0	0	-5.8
577	1	25	1	0	0	0	0	0	-6.0
578	1	25	2	0	0	0	0	0	-6.3
579	1	25	3	0	0	0	0	0	-6.5
580	1	25	4	0	0	0	0	0	-6.7
581	1	25	5	0	0	0	0	0	-6.8
582	1	25	6	0	0	0	0	0	-7.0
583	1	25	7	0	0	0	0	0	-7.1
584	1	25	8	0	0	0	0	0	-7.2
585	1	25	9	23	23	23	23	0	-6.6
586	1	25	10	108	80	108	80	135	-5.4
587	1	25	11	215	108	215	108	339	-3.9
588	1	25	12	281	138	281	138	375	-2.7
589	1	25	13	276	199	276	199	190	-2.1
590	1	25	14	279	144	279	144	343	-1.7
591	1	25	15	229	128	229	128	305	-1.6
592	1	25	16	143	100	143	100	184	-2.0
593	1	25	17	45	40	45	40	56	-2.9
594	1	25	18	0	0	0	0	0	-3.8
595	1	25	19	0	0	0	0	0	-3.3
596	1	25	20	0	0	0	0	0	-2.8
597	1	25	21	0	0	0	0	0	-2.4
598	1	25	22	0	0	0	0	0	-1.8
599	1	25	23	0	0	0	0	0	-1.3
600	1	25	24	0	0	0	0	0	-0.8
601	1	26	1	0	0	0	0	0	-0.7
602	1	26	2	0	0	0	0	0	-0.6
603	1	26	3	0	0	0	0	0	-0.5
604	1	26	4	0	0	0	0	0	-0.5
605	1	26	5	0	0	0	0	0	-0.7
606	1	26	6	0	0	0	0	0	-0.4
607	1	26	7	0	0	0	0	0	-1.4
608	1	26	8	0	0	0	0	0	0.1
609	1	26	9	5	5	5	5	0	0.5
610	1	26	10	30	30	30	30	0	1.1
611	1	26	11	47	47	47	47	0	1.6
612	1	26	12	59	59	59	59	0	1.9
613	1	26	13	65	65	65	65	0	2.2
614	1	26	14	62	62	62	62	0	2.4
615	1	26	15	52	52	52	52	0	2.5
