hy	m	dm	h	G_Gh	G_Dh	G_Gk	G_Dk	G_Bn	Ta
1	1	1	1	0	0	0	0	0	3.0
2	1	1	2	0	0	0	0	0	2.9
3	1	1	3	0	0	0	0	0	2.7
4	1	1	4	0	0	0	0	0	2.6
5	1	1	5	0	0	0	0	0	2.5
6	1	1	6	0	0	0	0	0	2.5
7	1	1	7	0	0	0	0	0	2.4
8	1	1	8	0	0	0	0	0	2.4
9	1	1	9	11	11	11	11	0	2.8
10	1	1	10	139	81	139	81	351	4.9
11	1	1	11	249	44	249	44	767	6.8
12	1	1	12	326	51	326	51	838	8.4
13	1	1	13	346	50	346	50	849	9.5
14	1	1	14	311	47	311	47	810	10.0
15	1	1	15	235	44	235	44	729	10.1
16	1	1	16	127	77	127	77	318	9.5
17	1	1	17	8	8	8	8	0	8.2
18	1	1	18	0	0	0	0	0	7.6
19	1	1	19	0	0	0	0	0	6.9
20	1	1	20	0	0	0	0	0	6.2
21	1	1	21	0	0	0	0	0	5.6
22	1	1	22	0	0	0	0	0	4.9
23	1	1	23	0	0	0	0	0	4.3
24	1	1	24	0	0	0	0	0	3.6
25	1	2	1	0	0	0	0	0	2.8
26	1	2	2	0	0	0	0	0	1.8
27	1	2	3	0	0	0	0	0	0.9
28	1	2	4	0	0	0	0	0	0.4
29	1	2	5	0	0	0	0	0	-0.1
30	1	2	6	0	0	0	0	0	-0.7
31	1	2	7	0	0	0	0	0	-1.0
32	1	2	8	0	0	0	0	0	-1.4
33	1	2	9	10	10	10	10	0	-1.3
34	1	2	10	106	68	106	68	226	-0.5
35	1	2	11	169	120	169	120	182	0.0
36	1	2	12	207	154	207	154	160	0.6
37	1	2	13	203	162	203	162	115	0.8
38	1	2	14	204	151	204	151	160	0.8
39	1	2	15	162	124	162	124	141	0.8
40	1	2	16	88	62	88	62	159	0.4
41	1	2	17	3	3	3	3	0	-0.2
42	1	2	18	0	0	0	0	0	-0.6
43	1	2	19	0	0	0	0	0	-1.1
44	1	2	20	0	0	0	0	0	-1.5
45	1	2	21	0	0	0	0	0	-1.9
46	1	2	22	0	0	0	0	0	-2.4
47	1	2	23	0	0	0	0	0	-2.8
48	1	2	24	0	0	0	0	0	-3.3
49	1	3	1	0	0	0	0	0	-3.3
50	1	3	2	0	0	0	0	0	-3.3
51	1	3	3	0	0	0	0	0	-3.3
52	1	3	4	0	0	0	0	0	-3.3
53	1	3	5	0	0	0	0	0	-3.2
54	1	3	6	0	0	0	0	0	-3.2
55	1	3	7	0	0	0	0	0	-3.2
56	1	3	8	0	0	0	0	0	-3.1
57	1	3	9	11	11	11	11	0	-2.7
58	1	3	10	134	79	134	79	326	-0.5
59	1	3	11	239	46	239	46	722	1.5
60	1	3	12	318	47	318	47	819	3.2
61	1	3	13	343	48	343	48	839	4.4
62	1	3	14	325	59	325	59	809	5.1
63	1	3	15	244	46	244	46	744	5.2
64	1	3	16	142	82	142	82	365	4.6
65	1	3	17	11	11	11	11	0	3.3
66	1	3	18	0	0	0	0	0	2.9
67	1	3	19	0	0	0	0	0	2.4
68	1	3	20	0	0	0	0	0	1.9
69	1	3	21	0	0	0	0	0	1.5
70	1	3	22	0	0	0	0	0	1.0
71	1	3	23	0	0	0	0	0	0.5
72	1	3	24	0	0	0	0	0	0.0
73	1	4	1	0	0	0	0	0	-0.6
74	1	4	2	0	0	0	0	0	-1.4
75	1	4	3	0	0	0	0	0	-2.1
76	1	4	4	0	0	0	0	0	-2.5
77	1	4	5	0	0	0	0	0	-2.9
78	1	4	6	0	0	0	0	0	-3.3
79	1	4	7	0	0	0	0	0	-3.6
80	1	4	8	0	0	0	0	0	-3.9
81	1	4	9	11	11	11	11	0	-3.7
82	1	4	10	142	81	142	81	360	-2.0
83	1	4	11	255	46	255	46	778	-0.4
84	1	4	12	333	53	333	53	844	0.8
85	1	4	13	360	55	360	55	864	1.7
86	1	4	14	326	49	326	49	836	2.1
87	1	4	15	254	46	254	46	777	2.2
88	1	4	16	142	81	142	81	365	1.5
89	1	4	17	12	12	12	12	0	0.4
90	1	4	18	0	0	0	0	0	-0.1
91	1	4	19	0	0	0	0	0	-0.6
92	1	4	20	0	0	0	0	0	-1.1
93	1	4	21	0	0	0	0	0	-1.6
94	1	4	22	0	0	0	0	0	-2.1
95	1	4	23	0	0	0	0	0	-2.6
96	1	4	24	0	0	0	0	0	-3.1
97	1	5	1	0	0	0	0	0	-3.4
98	1	5	2	0	0	0	0	0	-3.7
99	1	5	3	0	0	0	0	0	-3.9
100	1	5	4	0	0	0	0	0	-4.0
101	1	5	5	0	0	0	0	0	-4.2
102	1	5	6	0	0	0	0	0	-4.3
103	1	5	7	0	0	0	0	0	-4.4
104	1	5	8	0	0	0	0	0	-4.4
105	1	5	9	11	11	11	11	0	-4.1
106	1	5	10	131	78	131	78	313	-2.2
107	1	5	11	232	47	232	47	687	-0.5
108	1	5	12	313	50	313	50	788	0.9
109	1	5	13	333	52	333	52	793	1.9
110	1	5	14	309	64	309	64	735	2.5
111	1	5	15	207	83	207	83	458	2.4
112	1	5	16	105	81	105	81	146	1.7
113	1	5	17	3	3	3	3	0	0.5
114	1	5	18	0	0	0	0	0	0.1
115	1	5	19	0	0	0	0	0	-0.4
116	1	5	20	0	0	0	0	0	-0.8
117	1	5	21	0	0	0	0	0	-1.2
118	1	5	22	0	0	0	0	0	-1.7
119	1	5	23	0	0	0	0	0	-2.1
120	1	5	24	0	0	0	0	0	-2.5
121	1	6	1	0	0	0	0	0	-3.0
122	1	6	2	0	0	0	0	0	-3.6
123	1	6	3	0	0	0	0	0	-4.2
124	1	6	4	0	0	0	0	0	-4.5
125	1	6	5	0	0	0	0	0	-4.8
126	1	6	6	0	0	0	0	0	-5.1
127	1	6	7	0	0	0	0	0	-5.3
128	1	6	8	0	0	0	0	0	-5.5
129	1	6	9	10	10	10	10	0	-5.3
130	1	6	10	150	87	150	87	373	-3.3
131	1	6	11	252	48	252	48	754	-1.7
132	1	6	12	308	64	308	64	727	-0.6
133	1	6	13	294	98	294	98	552	0.0
134	1	6	14	272	104	272	104	502	0.3
135	1	6	15	217	79	217	79	506	0.3
136	1	6	16	122	68	122	68	310	-0.3
137	1	6	17	15	15	15	15	0	-1.4
138	1	6	18	0	0	0	0	0	-1.8
139	1	6	19	0	0	0	0	0	-2.1
140	1	6	20	0	0	0	0	0	-2.5
141	1	6	21	0	0	0	0	0	-2.9
142	1	6	22	0	0	0	0	0	-3.2
143	1	6	23	0	0	0	0	0	-3.6
144	1	6	24	0	0	0	0	0	-4.0
145	1	7	1	0	0	0	0	0	-4.1
146	1	7	2	0	0	0	0	0	-4.3
147	1	7	3	0	0	0	0	0	-4.5
148	1	7	4	0	0	0	0	0	-4.6
149	1	7	5	0	0	0	0	0	-4.6
150	1	7	6	0	0	0	0	0	-4.7
151	1	7	7	0	0	0	0	0	-4.7
152	1	7	8	0	0	0	0	0	-4.8
153	1	7	9	16	16	16	16	0	-4.3
154	1	7	10	113	69	113	69	257	-2.7
155	1	7	11	199	79	199	79	441	-1.2
156	1	7	12	309	96	309	96	631	0.4
157	1	7	13	287	134	287	134	426	1.2
158	1	7	14	187	147	187	147	117	1.3
159	1	7	15	177	112	177	112	235	1.2
160	1	7	16	110	67	110	67	248	0.7
161	1	7	17	10	10	10	10	0	-0.3
162	1	7	18	0	0	0	0	0	-0.7
163	1	7	19	0	0	0	0	0	-1.1
164	1	7	20	0	0	0	0	0	-1.5
165	1	7	21	0	0	0	0	0	-1.9
166	1	7	22	0	0	0	0	0	-2.3
167	1	7	23	0	0	0	0	0	-2.7
168	1	7	24	0	0	0	0	0	-3.1
169	1	8	1	0	0	0	0	0	-3.6
170	1	8	2	0	0	0	0	0	-4.1
171	1	8	3	0	0	0	0	0	-4.6
172	1	8	4	0	0	0	0	0	-4.9
173	1	8	5	0	0	0	0	0	-5.1
174	1	8	6	0	0	0	0	0	-5.4
175	1	8	7	0	0	0	0	0	-5.6
176	1	8	8	0	0	0	0	0	-5.7
177	1	8	9	6	6	6	6	0	-5.6
178	1	8	10	116	84	116	84	187	-4.1
179	1	8	11	212	71	212	71	515	-2.7
180	1	8	12	289	73	289	73	639	-1.5
181	1	8	13	304	85	304	85	606	-0.7
182	1	8	14	273	92	273	92	532	-0.3
183	1	8	15	202	82	202	82	433	-0.3
184	1	8	16	101	67	101	67	190	-1.0
185	1	8	17	3	3	3	3	0	-1.9
186	1	8	18	0	0	0	0	0	-2.4
187	1	8	19	0	0	0	0	0	-2.8
188	1	8	20	0	0	0	0	0	-3.3
189	1	8	21	0	0	0	0	0	-3.8
190	1	8	22	0	0	0	0	0	-4.2
191	1	8	23	0	0	0	0	0	-4.7
192	1	8	24	0	0	0	0	0	-5.1
193	1	9	1	0	0	0	0	0	-5.5
194	1	9	2	0	0	0	0	0	-5.8
195	1	9	3	0	0	0	0	0	-6.2
196	1	9	4	0	0	0	0	0	-6.4
197	1	9	5	0	0	0	0	0	-6.6
198	1	9	6	0	0	0	0	0	-6.8
199	1	9	7	0	0	0	0	0	-6.9
200	1	9	8	0	0	0	0	0	-7.1
201	1	9	9	7	7	7	7	0	-6.9
202	1	9	10	125	79	125	79	268	-5.2
203	1	9	11	261	64	261	64	717	-3.3
204	1	9	12	355	91	355	91	777	-1.8
205	1	9	13	310	108	310	108	559	-1.1
206	1	9	14	233	138	233	138	277	-1.0
207	1	9	15	145	118	145	118	97	-1.5
208	1	9	16	110	77	110	77	180	-2.1
209	1	9	17	14	14	14	14	0	-3.0
210	1	9	18	0	0	0	0	0	-3.3
211	1	9	19	0	0	0	0	0	-3.6
212	1	9	20	0	0	0	0	0	-3.9
213	1	9	21	0	0	0	0	0	-4.2
214	1	9	22	0	0	0	0	0	-4.5
215	1	9	23	0	0	0	0	0	-4.8
216	1	9	24	0	0	0	0	0	-5.1
217	1	10	1	0	0	0	0	0	-5.4
218	1	10	2	0	0	0	0	0	-5.6
219	1	10	3	0	0	0	0	0	-5.9
220	1	10	4	0	0	0	0	0	-6.0
221	1	10	5	0	0	0	0	0	-6.2
222	1	10	6	0	0	0	0	0	-6.3
223	1	10	7	0	0	0	0	0	-6.4
224	1	10	8	0	0	0	0	0	-6.5
225	1	10	9	10	10	10	10	0	-6.2
226	1	10	10	107	67	107	67	229	-4.7
227	1	10	11	202	83	202	83	428	-3.2
228	1	10	12	246	117	246	117	377	-2.2
229	1	10	13	266	134	266	134	362	-1.4
230	1	10	14	236	130	236	130	308	-1.1
231	1	10	15	165	128	165	128	133	-1.2
232	1	10	16	98	69	98	69	161	-1.7
233	1	10	17	4	4	4	4	0	-2.6
234	1	10	18	0	0	0	0	0	-2.9
235	1	10	19	0	0	0	0	0	-3.2
236	1	10	20	0	0	0	0	0	-3.5
237	1	10	21	0	0	0	0	0	-3.8
238	1	10	22	0	0	0	0	0	-4.1
239	1	10	23	0	0	0	0	0	-4.4
240	1	10	24	0	0	0	0	0	-4.7
241	1	11	1	0	0	0	0	0	-5.0
242	1	11	2	0	0	0	0	0	-5.3
243	1	11	3	0	0	0	0	0	-5.5
244	1	11	4	0	0	0	0	0	-5.7
245	1	11	5	0	0	0	0	0	-5.8
246	1	11	6	0	0	0	0	0	-5.9
247	1	11	7	0	0	0	0	0	-6.0
248	1	11	8	0	0	0	0	0	-6.1
249	1	11	9	14	14	14	14	0	-5.6
250	1	11	10	123	64	123	64	335	-3.8
251	1	11	11	213	76	213	76	491	-2.2
252	1	11	12	292	75	292	75	630	-0.8
253	1	11	13	323	75	323	75	673	0.3
254	1	11	14	309	63	309	63	709	0.9
255	1	11	15	232	80	232	80	532	1.0
256	1	11	16	159	89	159	89	380	0.7
257	1	11	17	27	27	27	27	0	-0.4
258	1	11	18	0	0	0	0	0	-1.1
259	1	11	19	0	0	0	0	0	-1.7
260	1	11	20	0	0	0	0	0	-2.4
261	1	11	21	0	0	0	0	0	-3.0
262	1	11	22	0	0	0	0	0	-3.7
263	1	11	23	0	0	0	0	0	-4.4
264	1	11	24	0	0	0	0	0	-5.0
265	1	12	1	0	0	0	0	0	-5.8
266	1	12	2	0	0	0	0	0	-6.6
267	1	12	3	0	0	0	0	0	-7.5
268	1	12	4	0	0	0	0	0	-8.0
269	1	12	5	0	0	0	0	0	-8.4
270	1	12	6	0	0	0	0	0	-8.9
271	1	12	7	0	0	0	0	0	-9.3
272	1	12	8	0	0	0	0	0	-9.7
273	1	12	9	7	7	7	7	0	-9.7
274	1	12	10	75	66	75	66	49	-9.4
275	1	12	11	99	99	99	99	0	-9.2
276	1	12	12	159	150	159	150	27	-8.9
277	1	12	13	195	168	195	168	75	-8.7
278	1	12	14	198	155	198	155	125	-8.6
279	1	12	15	116	111	116	111	16	-8.7
280	1	12	16	63	63	63	63	0	-9.0
281	1	12	17	4	4	4	4	0	-9.9
282	1	12	18	0	0	0	0	0	-9.9
283	1	12	19	0	0	0	0	0	-10.1
284	1	12	20	0	0	0	0	0	-10.4
285	1	12	21	0	0	0	0	0	-10.7
286	1	12	22	0	0	0	0	0	-11.1
287	1	12	23	0	0	0	0	0	-11.4
288	1	12	24	0	0	0	0	0	-11.7
289	1	13	1	0	0	0	0	0	-11.7
290	1	13	2	0	0	0	0	0	-11.6
291	1	13	3	0	0	0	0	0	-11.5
292	1	13	4	0	0	0	0	0	-11.4
293	1	13	5	0	0	0	0	0	-11.4
294	1	13	6	0	0	0	0	0	-11.3
295	1	13	7	0	0	0	0	0	-11.3
296	1	13	8	0	0	0	0	0	-11.3
297	1	13	9	11	11	11	11	0	-10.9
298	1	13	10	136	81	136	81	307	-8.9
299	1	13	11	244	53	244	53	676	-7.0
300	1	13	12	322	53	322	53	774	-5.4
301	1	13	13	363	55	363	55	825	-4.2
302	1	13	14	344	55	344	55	819	-3.5
303	1	13	15	258	49	258	49	716	-3.4
304	1	13	16	153	86	153	86	350	-4.0
305	1	13	17	18	18	18	18	0	-5.3
306	1	13	18	0	0	0	0	0	-5.4
307	1	13	19	0	0	0	0	0	-5.5
308	1	13	20	0	0	0	0	0	-5.6
309	1	13	21	0	0	0	0	0	-5.6
310	1	13	22	0	0	0	0	0	-5.7
311	1	13	23	0	0	0	0	0	-5.8
312	1	13	24	0	0	0	0	0	-5.8
313	1	14	1	0	0	0	0	0	-5.9
314	1	14	2	0	0	0	0	0	-6.1
315	1	14	3	0	0	0	0	0	-6.2
316	1	14	4	0	0	0	0	0	-6.8
317	1	14	5	0	0	0	0	0	-6.1
318	1	14	6	0	0	0	0	0	-6.1
319	1	14	7	0	0	0	0	0	-6.1
320	1	14	8	0	0	0	0	0	-6.1
321	1	14	9	3	3	3	3	0	-6.3
322	1	14	10	28	28	28	28	0	-5.7
323	1	14	11	50	50	50	50	0	-5.3
324	1	14	12	59	59	59	59	0	-5.0
325	1	14	13	67	67	67	67	0	-4.8
326	1	14	14	64	64	64	64	0	-4.9
327	1	14	15	52	52	52	52	0	-4.7
328	1	14	16	29	29	29	29	0	-4.8
329	1	14	17	5	5	5	5	0	-5.0
330	1	14	18	0	0	0	0	0	-5.5
331	1	14	19	0	0	0	0	0	-5.3
332	1	14	20	0	0	0	0	0	-5.4
333	1	14	21	0	0	0	0	0	-5.5
334	1	14	22	0	0	0	0	0	-6.0
335	1	14	23	0	0	0	0	0	-7.5
336	1	14	24	0	0	0	0	0	-6.5
337	1	15	1	0	0	0	0	0	-7.1
338	1	15	2	0	0	0	0	0	-6.4
339	1	15	3	0	0	0	0	0	-6.5
340	1	15	4	0	0	0	0	0	-6.9
341	1	15	5	0	0	0	0	0	-7.1
342	1	15	6	0	0	0	0	0	-6.8
343	1	15	7	0	0	0	0	0	-6.8
344	1	15	8	0	0	0	0	0	-6.9
345	1	15	9	4	4	4	4	0	-6.8
346	1	15	10	45	45	45	45	0	-6.2
347	1	15	11	76	76	76	76	0	-5.7
348	1	15	12	112	112	112	112	0	-5.2
349	1	15	13	118	118	118	118	0	-4.9
350	1	15	14	82	82	82	82	0	-4.9
351	1	15	15	77	77	77	77	0	-4.8
352	1	15	16	37	37	37	37	0	-5.1
353	1	15	17	4	4	4	4	0	-5.5
354	1	15	18	0	0	0	0	0	-5.6
355	1	15	19	0	0	0	0	0	-6.0
356	1	15	20	0	0	0	0	0	-6.1
357	1	15	21	0	0	0	0	0	-6.4
358	1	15	22	0	0	0	0	0	-6.4
359	1	15	23	0	0	0	0	0	-6.6
360	1	15	24	0	0	0	0	0	-6.8
361	1	16	1	0	0	0	0	0	-7.0
362	1	16	2	0	0	0	0	0	-7.2
363	1	16	3	0	0	0	0	0	-7.4
364	1	16	4	0	0	0	0	0	-7.5
365	1	16	5	0	0	0	0	0	-7.5
366	1	16	6	0	0	0	0	0	-7.6
367	1	16	7	0	0	0	0	0	-7.7
368	1	16	8	0	0	0	0	0	-7.8
369	1	16	9	3	3	3	3	0	-7.7
370	1	16	10	75	68	75	68	38	-6.4
371	1	16	11	126	120	126	120	21	-5.4
372	1	16	12	212	166	212	166	128	-4.2
373	1	16	13	229	171	229	171	152	-3.4
374	1	16	14	327	108	327	108	603	-2.2
375	1	16	15	252	72	252	72	597	-1.8
376	1	16	16	179	97	179	97	404	-1.8
377	1	16	17	18	18	18	18	0	-2.8
378	1	16	18	0	0	0	0	0	-3.0
379	1	16	19	0	0	0	0	0	-3.1
380	1	16	20	0	0	0	0	0	-3.3
381	1	16	21	0	0	0	0	0	-3.5
382	1	16	22	0	0	0	0	0	-3.6
383	1	16	23	0	0	0	0	0	-3.8
384	1	16	24	0	0	0	0	0	-3.9
385	1	17	1	0	0	0	0	0	-4.1
386	1	17	2	0	0	0	0	0	-4.2
387	1	17	3	0	0	0	0	0	-4.3
388	1	17	4	0	0	0	0	0	-4.4
389	1	17	5	0	0	0	0	0	-4.5
390	1	17	6	0	0	0	0	0	-4.5
391	1	17	7	0	0	0	0	0	-4.6
392	1	17	8	0	0	0	0	0	-4.6
393	1	17	9	3	3	3	3	0	-4.5
394	1	17	10	43	43	43	43	0	-3.8
395	1	17	11	121	115	121	115	22	-2.8
396	1	17	12	108	108	108	108	0	-2.1
397	1	17	13	80	80	80	80	0	-2.1
398	1	17	14	262	153	262	153	297	-0.9
399	1	17	15	256	100	256	100	512	-0.1
400	1	17	16	203	107	203	107	469	0.3
401	1	17	17	48	48	48	48	0	-0.3
402	1	17	18	0	0	0	0	0	-0.6
403	1	17	19	0	0	0	0	0	-0.8
404	1	17	20	0	0	0	0	0	-1.1
405	1	17	21	0	0	0	0	0	-1.4
406	1	17	22	0	0	0	0	0	-1.7
407	1	17	23	0	0	0	0	0	-2.0
408	1	17	24	0	0	0	0	0	-2.3
409	1	18	1	0	0	0	0	0	-2.6
410	1	18	2	0	0	0	0	0	-3.0
411	1	18	3	0	0	0	0	0	-3.4
412	1	18	4	0	0	0	0	0	-3.5
413	1	18	5	0	0	0	0	0	-3.7
414	1	18	6	0	0	0	0	0	-3.9
415	1	18	7	0	0	0	0	0	-4.0
416	1	18	8	0	0	0	0	0	-4.2
417	1	18	9	17	17	17	17	0	-3.6
418	1	18	10	121	73	121	73	253	-1.9
419	1	18	11	173	134	173	134	133	-0.7
420	1	18	12	226	160	226	160	181	0.3
421	1	18	13	341	123	341	123	563	1.6
422	1	18	14	337	74	337	74	712	2.5
423	1	18	15	299	70	299	70	742	3.0
424	1	18	16	202	54	202	54	709	2.9
425	1	18	17	69	31	69	31	491	1.9
426	1	18	18	0	0	0	0	0	0.8
427	1	18	19	0	0	0	0	0	0.5
428	1	18	20	0	0	0	0	0	0.2
429	1	18	21	0	0	0	0	0	-0.2
430	1	18	22	0	0	0	0	0	-0.5
431	1	18	23	0	0	0	0	0	-0.8
432	1	18	24	0	0	0	0	0	-1.1
433	1	19	1	0	0	0	0	0	-1.4
434	1	19	2	0	0	0	0	0	-1.7
435	1	19	3	0	0	0	0	0	-2.0
436	1	19	4	0	0	0	0	0	-2.2
437	1	19	5	0	0	0	0	0	-2.3
438	1	19	6	0	0	0	0	0	-2.5
439	1	19	7	0	0	0	0	0	-2.6
440	1	19	8	0	0	0	0	0	-2.7
441	1	19	9	18	18	18	18	0	-2.1
442	1	19	10	130	82	130	82	252	-0.2
443	1	19	11	153	125	153	125	94	0.7
444	1	19	12	207	169	207	169	103	1.6
445	1	19	13	252	188	252	188	164	2.5
446	1	19	14	269	148	269	148	325	3.1
447	1	19	15	247	95	247	95	488	3.5
448	1	19	16	191	90	191	90	475	3.5
449	1	19	17	74	35	74	35	485	2.8
450	1	19	18	0	0	0	0	0	1.8
451	1	19	19	0	0	0	0	0	1.4
452	1	19	20	0	0	0	0	0	1.0
453	1	19	21	0	0	0	0	0	0.6
454	1	19	22	0	0	0	0	0	0.2
455	1	19	23	0	0	0	0	0	-0.2
456	1	19	24	0	0	0	0	0	-0.7
457	1	20	1	0	0	0	0	0	-1.1
458	1	20	2	0	0	0	0	0	-1.5
459	1	20	3	0	0	0	0	0	-1.9
460	1	20	4	0	0	0	0	0	-2.1
461	1	20	5	0	0	0	0	0	-2.3
462	1	20	6	0	0	0	0	0	-2.5
463	1	20	7	0	0	0	0	0	-2.7
464	1	20	8	0	0	0	0	0	-2.8
465	1	20	9	3	3	3	3	0	-2.8
466	1	20	10	92	74	92	74	91	-1.3
467	1	20	11	136	128	136	128	26	-0.4
468	1	20	12	182	158	182	158	67	0.4
469	1	20	13	310	156	310	156	391	1.8
470	1	20	14	327	94	327	94	619	2.7
471	1	20	15	250	97	250	97	485	3.1
472	1	20	16	210	103	210	103	491	3.1
473	1	20	17	72	26	72	26	544	2.4
474	1	20	18	0	0	0	0	0	1.4
475	1	20	19	0	0	0	0	0	1.1
476	1	20	20	0	0	0	0	0	0.9
477	1	20	21	0	0	0	0	0	0.6
478	1	20	22	0	0	0	0	0	0.3
479	1	20	23	0	0	0	0	0	0.0
480	1	20	24	0	0	0	0	0	-0.2
481	1	21	1	0	0	0	0	0	-0.4
482	1	21	2	0	0	0	0	0	-0.6
483	1	21	3	0	0	0	0	0	-0.7
484	1	21	4	0	0	0	0	0	-0.8
485	1	21	5	0	0	0	0	0	-0.9
486	1	21	6	0	0	0	0	0	-0.9
487	1	21	7	0	0	0	0	0	-1.0
488	1	21	8	0	0	0	0	0	-1.0
489	1	21	9	49	39	49	39	71	0.3
490	1	21	10	113	77	113	77	181	1.2
491	1	21	11	187	121	187	121	217	2.1
492	1	21	12	382	140	382	140	653	3.9
493	1	21	13	282	172	282	172	277	4.4
494	1	21	14	199	163	199	163	95	4.4
495	1	21	15	25	25	25	25	0	3.3
496	1	21	16	16	16	16	16	0	2.5
497	1	21	17	6	6	6	6	0	1.8
498	1	21	18	0	0	0	0	0	1.2
499	1	21	19	0	0	0	0	0	1.2
500	1	21	20	0	0	0	0	0	1.2
501	1	21	21	0	0	0	0	0	1.5
502	1	21	22	0	0	0	0	0	1.6
503	1	21	23	0	0	0	0	0	1.7
504	1	21	24	0	0	0	0	0	1.8
505	1	22	1	0	0	0	0	0	1.5
506	1	22	2	0	0	0	0	0	0.8
507	1	22	3	0	0	0	0	0	1.5
508	1	22	4	0	0	0	0	0	1.5
509	1	22	5	0	0	0	0	0	1.5
510	1	22	6	0	0	0	0	0	1.5
511	1	22	7	0	0	0	0	0	1.5
512	1	22	8	0	0	0	0	0	1.5
513	1	22	9	5	5	5	5	0	1.7
514	1	22	10	30	30	30	30	0	2.2
515	1	22	11	66	66	66	66	0	2.8
516	1	22	12	132	131	132	131	1	3.6
517	1	22	13	151	149	151	149	6	4.3
518	1	22	14	127	127	127	127	0	4.6
519	1	22	15	112	112	112	112	0	4.8
520	1	22	16	73	73	73	73	0	4.7
521	1	22	17	25	25	25	25	0	4.3
522	1	22	18	0	0	0	0	0	3.9
523	1	22	19	0	0	0	0	0	3.5
524	1	22	20	0	0	0	0	0	3.2
525	1	22	21	0	0	0	0	0	2.8
526	1	22	22	0	0	0	0	0	2.3
527	1	22	23	0	0	0	0	0	2.2
528	1	22	24	0	0	0	0	0	1.9
529	1	23	1	0	0	0	0	0	1.4
530	1	23	2	0	0	0	0	0	1.0
531	1	23	3	0	0	0	0	0	0.6
532	1	23	4	0	0	0	0	0	0.4
533	1	23	5	0	0	0	0	0	0.1
534	1	23	6	0	0	0	0	0	-0.1
535	1	23	7	0	0	0	0	0	-0.2
536	1	23	8	0	0	0	0	0	-0.4
537	1	23	9	6	6	6	6	0	-0.3
538	1	23	10	99	78	99	78	107	0.8
539	1	23	11	165	137	165	137	91	1.5
540	1	23	12	188	167	188	167	57	2.3
541	1	23	13	182	170	182	170	31	2.6
542	1	23	14	75	75	75	75	0	2.3
543	1	23	15	98	98	98	98	0	2.1
544	1	23	16	69	69	69	69	0	1.9
545	1	23	17	55	44	55	44	119	1.6
546	1	23	18	0	0	0	0	0	0.5
547	1	23	19	0	0	0	0	0	0.7
548	1	23	20	0	0	0	0	0	0.2
549	1	23	21	0	0	0	0	0	-0.3
550	1	23	22	0	0	0	0	0	-0.8
551	1	23	23	0	0	0	0	0	-1.3
552	1	23	24	0	0	0	0	0	-1.8
553	1	24	1	0	0	0	0	0	-2.6
554	1	24	2	0	0	0	0	0	-3.5
555	1	24	3	0	0	0	0	0	-4.3
556	1	24	4	0	0	0	0	0	-4.8
557	1	24	5	0	0	0	0	0	-5.3
558	1	24	6	0	0	0	0	0	-5.7
559	1	24	7	0	0	0	0	0	-6.1
560	1	24	8	0	0	0	0	0	-6.4
561	1	24	9	25	25	25	25	0	-5.9
562	1	24	10	141	77	141	77	316	-4.4
563	1	24	11	229	95	229	95	430	-3.2
564	1	24	12	322	101	322	101	580	-2.0
565	1	24	13	342	108	342	108	572	-1.2
566	1	24	14	310	125	310	125	474	-0.9
567	1	24	15	271	97	271	97	523	-0.8
568	1	24	16	129	91	129	91	168	-1.5
569	1	24	17	61	40	61	40	204	-2.4
570	1	24	18	0	0	0	0	0	-3.4
571	1	24	19	0	0	0	0	0	-3.7
572	1	24	20	0	0	0	0	0	-3.9
573	1	24	21	0	0	0	0	0	-4.2
574	1	24	22	0	0	0	0	0	-4.5
575	1	24	23	0	0	0	0	0	-4.7
576	1	24	24	0	0	0	0	0	-5.0
577	1	25	1	0	0	0	0	0	-5.0
578	1	25	2	0	0	0	0	0	-4.9
579	1	25	3	0	0	0	0	0	-4.8
580	1	25	4	0	0	0	0	0	-4.7
581	1	25	5	0	0	0	0	0	-4.6
582	1	25	6	0	0	0	0	0	-4.7
583	1	25	7	0	0	0	0	0	-4.9
584	1	25	8	0	0	0	0	0	-4.4
585	1	25	9	4	4	4	4	0	-4.2
586	1	25	10	63	63	63	63	0	-3.1
587	1	25	11	190	129	190	129	193	-1.1
588	1	25	12	166	156	166	156	24	-0.4
589	1	25	13	227	192	227	192	85	0.6
590	1	25	14	202	179	202	179	60	1.0
591	1	25	15	182	145	182	145	109	1.3
592	1	25	16	90	89	90	89	8	0.9
593	1	25	17	34	34	34	34	0	0.2
594	1	25	18	0	0	0	0	0	-0.6
595	1	25	19	0	0	0	0	0	-0.5
596	1	25	20	0	0	0	0	0	-0.5
597	1	25	21	0	0	0	0	0	-0.5
598	1	25	22	0	0	0	0	0	-0.5
599	1	25	23	0	0	0	0	0	-0.5
600	1	25	24	0	0	0	0	0	-0.5
601	1	26	1	0	0	0	0	0	-0.7
602	1	26	2	0	0	0	0	0	-0.8
603	1	26	3	0	0	0	0	0	-0.9
604	1	26	4	0	0	0	0	0	-1.0
605	1	26	5	0	0	0	0	0	-1.0
606	1	26	6	0	0	0	0	0	-1.1
607	1	26	7	0	0	0	0	0	-1.1
608	1	26	8	0	0	0	0	0	-1.1
609	1	26	9	24	24	24	24	0	-0.2
610	1	26	10	119	80	119	80	188	1.6
611	1	26	11	189	145	189	145	137	3.1
612	1	26	12	244	189	244	189	142	4.3
613	1	26	13	290	202	290	202	212	5.4
614	1	26	14	306	138	306	138	422	6.3
