h,Building1,Building2,829046,829047,829057,3104405,829049,829050,829044,829051,829053,829052,829067,829054,829056,829055,3104398,829066,829082,829065,829062,829063,829080,829081,829695,829697,3104571,280082734,829696,829698,829713,829700,3104580,829694,829693,829692,829691,280091601,280065226,829059,829058,829041,829040,829043
14,273.5,429.75,761.75,1195.0,1133.75,607.75,258.25,2782.5,1158.0,991.0,531.75,403.25,3822.75,2212.25,683.25,324.0,1496.25,6949.25,6553.0,2037.25,5105.0,3095.25,10101.25,3950.25,596.75,0.0,5813.75,3750.0,675.25,1626.25,421.25,1112.0,1115.75,1877.25,0.0,2196.5,387.75,4161.75,5553.25,0.0,582.75,331.5,498.0,2178.75
15,400.75,422.0,695.0,399.75,923.0,4772.75,257.25,3061.0,1345.25,1102.75,284.0,867.0,2503.75,377.0,676.0,281.75,1786.0,8767.75,12082.0,1643.25,3656.75,6925.0,9762.25,3210.5,361.25,0.0,4241.0,6955.75,463.0,1379.75,480.75,742.25,963.0,2645.25,0.0,929.5,395.0,2919.75,1066.25,0.0,1137.75,350.5,368.5,3836.0
16,946.5,423.75,733.75,700.25,4350.5,2082.0,297.25,6942.25,2483.25,1587.5,1009.5,1690.25,1259.0,370.5,505.75,252.0,2436.0,10773.5,10750.0,2506.25,5267.75,4339.0,10064.25,4503.0,191.75,0.0,7012.0,4482.75,610.75,2913.0,455.25,1786.75,1965.0,1140.75,0.0,1480.5,454.0,3623.5,420.75,0.0,1513.75,396.0,388.75,1659.25
17,628.5,567.5,1168.0,616.0,4304.0,691.75,310.5,3191.5,3305.75,1986.75,988.25,2841.5,1309.75,366.75,625.5,931.5,1466.5,6303.5,8417.0,3581.0,3247.75,3018.25,11461.0,3390.25,1028.25,960.25,11336.25,3946.75,1012.25,2983.5,662.0,2294.5,770.25,1781.5,0.0,2183.5,575.25,2486.5,604.75,2240.5,278.5,242.0,667.25,1568.5
18,302.75,656.0,1288.25,498.75,853.0,525.75,277.75,1165.75,1476.0,1773.5,629.0,1871.5,1734.5,485.25,1219.25,1585.25,1289.0,14416.75,6721.75,5435.25,10026.5,3732.5,9405.75,2799.75,2438.25,0.0,13660.75,5154.5,758.25,1209.0,623.5,1369.25,1862.75,3191.75,0.0,3064.0,451.5,8389.5,493.5,0.0,440.75,132.25,286.0,1662.75
19,317.5,680.0,1936.5,286.5,3423.0,1318.75,266.5,2295.0,2244.0,3383.0,673.75,1484.0,1856.75,1021.25,942.5,769.25,3497.0,16261.75,8410.75,5430.5,11142.25,3793.25,9946.25,3541.0,914.75,43.25,10263.75,6312.75,619.5,1162.0,894.75,1194.25,2033.0,2502.0,0.0,1794.0,751.75,8086.25,1018.75,0.0,1326.75,169.0,466.5,2025.5
20,599.5,1038.25,2144.75,459.75,1359.5,5102.0,269.75,2514.75,2817.25,3081.0,618.0,2295.25,2638.0,13272.0,946.75,584.0,2208.25,11154.75,8428.75,5488.0,4351.5,4818.25,8757.5,4042.0,309.5,149.0,2895.5,7924.25,661.75,1617.75,485.75,1509.25,1994.25,2053.5,0.0,1867.5,762.0,2416.75,995.75,0.0,1838.0,311.5,2159.25,2755.25
21,1723.0,755.5,1548.0,529.75,785.5,948.25,269.0,1702.5,1418.0,1372.25,389.75,1052.25,7206.25,2079.75,380.0,525.5,1424.75,12747.5,7252.5,11400.25,3397.5,7206.5,8580.75,3219.5,332.5,102.0,2754.25,9620.5,482.75,709.0,372.75,652.25,1267.75,1644.75,0.0,1421.75,633.75,2249.5,794.5,0.0,837.75,364.0,1381.0,1976.5
22,840.25,1181.75,1972.25,739.5,938.5,1441.75,282.25,1349.0,2387.5,832.5,427.5,1882.75,6446.0,1112.75,821.25,605.5,1132.25,6951.25,6209.0,4530.5,3053.0,4234.75,9017.25,2627.75,344.0,157.5,2132.75,6565.25,634.75,1179.5,373.75,1856.75,1707.75,2169.0,0.0,1146.0,739.25,1919.0,708.25,0.0,579.5,1208.25,1104.25,2109.25
23,867.5,1055.5,1645.25,758.0,963.75,1390.25,266.5,1337.25,1765.25,629.75,441.0,1814.75,3575.25,755.0,771.0,622.0,1087.5,8529.75,6432.75,5932.5,2939.75,5121.75,11271.0,3069.25,458.0,198.5,2754.75,8301.75,448.5,1475.75,330.25,1698.5,1281.75,3394.0,0.0,1198.0,817.5,2744.0,964.75,0.0,476.0,2257.5,1063.75,2046.5
24,550.5,1503.0,1682.5,944.0,1208.75,4229.25,355.25,1694.0,5271.75,352.0,299.0,1555.5,4180.0,964.5,1013.0,844.0,1049.25,6761.75,7168.5,4086.75,2769.5,3844.25,11430.0,3008.25,355.25,362.25,3313.25,7282.75,448.0,1939.75,597.25,445.5,2331.5,3533.75,522.75,1172.25,1072.75,2588.0,458.5,635.25,745.25,2535.0,1118.0,1582.5
25,184.75,3556.0,855.75,247.25,770.25,5073.25,407.25,1054.0,4019.25,329.25,332.75,1559.25,2538.75,693.25,399.75,294.0,413.75,4632.75,6816.0,2717.5,2303.75,1932.0,8982.5,1770.25,355.0,328.5,3545.75,3339.75,644.25,1815.0,439.0,213.75,616.5,1093.75,511.5,666.5,1069.0,2131.25,546.5,516.25,635.5,274.25,594.5,746.75
26,257.0,1072.0,510.75,263.0,846.5,399.75,403.75,589.25,2509.5,482.5,414.0,2000.0,1102.75,382.0,178.0,255.0,336.25,4131.75,3875.5,2176.75,2051.75,1474.25,8869.25,934.5,281.0,473.25,1502.5,3163.25,451.5,2216.0,478.5,438.75,1765.75,525.0,819.5,505.25,944.5,1839.75,516.25,12008.5,349.75,248.25,338.75,1259.75
27,215.75,795.5,577.25,305.5,889.0,429.75,309.5,411.5,2576.5,378.25,309.75,2070.0,958.0,494.75,255.75,262.25,296.0,3814.5,3705.5,1544.5,1724.5,1487.0,7393.5,813.75,361.25,434.5,1169.5,3102.0,277.75,1733.75,670.5,176.0,358.25,592.25,726.0,502.5,595.5,1492.75,629.5,17306.25,287.75,161.25,490.25,514.75
28,192.0,339.0,607.25,319.75,790.5,394.25,459.25,327.75,2716.25,322.5,291.75,2231.75,1117.75,367.0,220.5,265.75,321.75,3552.75,3541.75,1248.5,1628.0,1166.75,7312.5,845.25,167.5,503.25,1164.75,2845.25,355.0,1768.5,486.25,321.5,348.0,473.0,774.0,502.0,591.0,1548.25,555.25,19220.0,263.0,118.0,416.5,556.75
29,237.5,380.5,721.75,317.0,638.25,456.25,270.5,386.75,2903.25,332.5,370.75,2238.0,976.0,461.0,254.25,250.5,364.5,3555.5,3423.0,1545.0,1630.75,1400.0,7281.5,884.25,307.5,447.25,1144.75,3121.5,350.5,2023.25,512.75,201.5,328.5,567.5,798.0,636.75,607.75,1396.0,584.75,21273.0,246.75,217.25,517.75,590.25
30,164.0,412.25,2324.5,336.5,784.75,569.25,584.0,414.75,3319.75,423.5,365.0,2268.25,1016.0,457.0,216.75,278.0,325.5,4868.0,3367.25,2862.75,1951.25,2225.25,7434.0,744.0,201.25,504.5,1105.25,4179.5,368.5,1801.0,608.75,465.25,630.75,568.0,735.25,456.25,596.0,1449.25,606.25,18383.5,256.25,260.25,407.75,577.5
31,231.0,548.75,2773.0,346.5,837.5,723.5,265.25,3460.5,2829.0,1139.75,410.75,1913.0,1262.0,343.25,308.5,311.0,275.0,4552.25,3765.25,1401.25,1817.75,1998.5,8129.0,860.75,323.5,379.25,1227.75,2885.0,263.5,1883.5,568.0,196.75,446.0,722.5,2575.0,589.5,596.75,2157.75,499.25,11050.25,246.0,251.5,443.0,461.0
32,696.25,908.0,2261.0,286.75,759.5,2203.75,1405.25,534.25,2791.0,1362.0,405.5,1688.5,1104.5,502.25,302.0,357.5,331.0,4549.75,3740.0,2175.75,1921.25,1369.5,7897.5,1882.5,292.0,785.25,1747.75,2933.25,414.0,1950.5,752.75,642.5,321.5,1114.5,2977.25,612.25,571.0,1482.75,602.25,11783.75,373.75,207.75,710.5,620.5
33,238.25,899.25,3420.5,703.25,643.25,2350.5,1065.25,989.25,3031.25,2316.25,608.75,2013.0,1519.25,359.0,715.5,585.5,504.25,8161.25,6186.75,2981.5,3442.75,2018.75,7291.5,1876.75,745.25,1907.75,2014.5,2778.75,731.25,1951.5,1035.0,376.5,1106.5,1400.25,793.0,1171.25,692.25,1727.5,681.5,9814.0,161.0,128.0,693.0,732.5
34,243.25,923.0,4280.0,3514.75,556.75,3536.75,799.75,542.25,3135.75,275.75,430.5,1054.75,945.5,424.5,485.75,296.25,1068.25,6903.75,7540.0,3870.5,3038.25,1938.5,10046.5,2234.5,524.0,0.0,7324.0,3945.25,740.75,5071.0,599.25,254.25,667.0,2185.75,0.0,1469.5,469.25,2011.25,668.5,0.0,154.0,240.25,1053.0,1372.0
35,187.25,634.0,2257.25,2654.5,626.75,1490.5,461.25,300.25,1910.5,345.5,306.0,602.75,940.25,770.5,655.75,335.75,1583.5,8486.25,6578.75,2778.0,5293.75,1705.25,10015.75,1492.75,391.0,0.0,11825.5,3821.0,509.0,1949.25,376.75,913.75,608.25,1759.25,0.0,890.0,359.0,5007.25,510.0,0.0,176.5,393.5,760.75,954.75
36,191.0,614.25,3402.75,1504.5,863.25,1983.0,537.75,355.0,2065.75,316.75,292.75,313.25,1101.25,1126.75,486.5,385.75,2136.5,7631.0,10618.25,1654.5,3449.5,3221.0,13644.0,2112.0,364.5,133.25,20576.75,3072.5,530.75,923.25,497.25,1276.25,370.25,1421.25,0.0,912.25,428.25,3704.25,383.0,0.0,302.5,306.5,595.25,998.25
37,191.75,574.5,837.75,1172.0,575.25,1348.75,456.5,261.25,792.0,248.25,254.0,614.75,1364.75,1632.75,186.25,323.75,3297.5,9090.5,13777.75,1740.25,4475.5,4761.75,12133.75,2560.75,563.75,0.0,18339.25,3276.0,486.0,535.5,461.0,187.75,927.0,975.25,0.0,2382.0,374.5,3461.5,862.25,0.0,528.75,206.75,2240.75,1112.0
38,159.5,434.75,1130.0,5751.25,710.5,740.0,257.75,933.75,1026.75,222.75,554.25,815.5,1620.75,3195.25,181.5,281.5,1810.25,10668.75,12618.5,2057.25,4197.5,6216.0,8541.0,2473.5,509.5,0.0,4057.75,3185.5,403.25,352.5,382.0,628.0,664.25,822.25,0.0,2269.75,360.75,4109.0,473.5,0.0,464.25,272.75,1140.5,2039.25
39,275.0,451.0,908.0,2037.5,3506.75,413.5,413.25,2862.75,1901.75,279.75,1349.25,995.5,1022.75,5136.0,536.5,311.0,1432.75,5988.5,5861.0,3267.25,3621.5,3502.25,10932.75,3953.5,2172.5,12.5,4413.5,2939.25,990.0,2560.25,478.75,1062.0,480.75,2390.0,0.0,3320.0,445.75,2858.25,443.5,0.0,220.25,227.25,4718.0,3065.0
40,791.25,565.75,1198.75,533.25,3070.0,338.25,2710.0,1266.5,6093.0,383.75,413.75,1441.25,936.5,964.5,1206.0,297.5,516.5,7318.25,7597.5,2481.5,5399.0,3841.0,8430.75,5184.0,3739.5,390.0,6332.0,2973.75,628.25,6148.5,684.25,1377.75,977.25,4153.25,0.0,3894.75,447.25,2816.75,582.25,3013.5,182.75,145.0,734.0,1070.25
41,341.5,514.0,1221.5,599.25,1763.0,429.25,891.75,890.25,3812.75,3253.5,324.0,1190.25,719.25,1444.0,420.75,690.0,2743.75,6647.5,5752.5,2942.25,6971.25,1745.5,10770.25,5321.5,2996.5,0.0,7437.25,2770.5,589.75,3724.75,417.25,1260.75,621.0,3605.25,0.0,5352.75,501.75,5122.75,2707.75,0.0,116.5,139.0,1117.25,4235.75
42,323.0,774.75,3037.5,429.25,1700.5,409.75,1297.0,2739.75,3560.25,5279.0,346.25,1349.75,868.5,1124.5,312.5,797.25,2327.0,8654.25,10714.0,2876.5,3842.25,7174.75,14868.75,4695.5,404.75,0.0,5502.75,8109.75,341.5,2590.0,837.25,725.0,777.5,2447.5,0.0,2518.0,498.75,5662.0,2520.5,0.0,158.5,412.75,3564.75,8132.0
43,277.75,733.25,2726.5,274.25,2215.75,669.75,1119.0,1867.5,3187.25,4821.5,881.75,836.5,956.5,1316.25,674.75,639.75,886.75,13670.75,10688.75,5908.75,7288.5,7196.25,15132.5,4919.0,551.0,0.0,7636.25,7813.25,2175.0,3048.0,554.25,760.25,871.25,4355.75,0.0,1090.75,753.75,4111.5,993.75,0.0,134.0,567.0,1961.5,6037.0
44,658.5,597.5,2382.0,811.5,2050.5,1780.5,785.75,1964.5,1815.25,3431.25,1723.75,781.0,1737.25,1495.0,657.25,646.5,3194.75,18069.5,17233.75,4378.0,8245.25,9228.25,12322.25,4178.75,1205.5,97.25,7015.5,5170.25,689.0,2351.5,1596.5,818.0,2399.5,2450.75,0.0,2309.0,773.5,7447.0,955.0,0.0,861.25,400.75,2373.5,2765.75
45,2638.5,705.25,1393.5,602.5,579.75,1507.25,928.75,2532.25,830.5,2151.0,369.5,560.75,1669.25,11976.25,487.25,514.75,695.0,14386.5,11715.25,6230.75,5024.25,7142.25,10419.5,4723.75,1719.5,63.5,6338.5,6452.0,625.0,458.5,394.0,564.0,729.5,3892.75,0.0,2392.75,635.0,4401.75,635.25,0.0,1395.0,131.5,1481.75,2186.5
46,611.0,632.5,1378.5,506.5,1250.25,2612.5,809.5,1038.25,1127.25,2246.25,423.0,601.5,3230.75,1116.5,647.0,516.5,1182.75,9167.5,9334.0,4610.25,5069.75,6128.5,10167.5,4989.25,806.0,63.5,5495.25,6630.5,411.25,687.0,380.0,555.25,1232.25,3039.25,0.0,2697.0,688.5,3232.75,542.25,0.0,2349.25,90.5,1237.5,2232.25
47,525.0,1517.0,2624.25,711.0,1254.5,3628.5,739.75,934.75,1629.75,1626.25,446.75,713.5,2544.75,1178.25,1057.75,555.25,1407.75,7529.0,8168.75,3457.0,3739.5,4392.25,8938.25,2766.5,532.75,140.25,3830.75,4716.25,486.75,4451.0,2569.5,573.75,934.5,1577.25,0.0,1704.0,679.25,3023.25,596.75,0.0,217.5,176.0,1318.75,2559.25
48,282.5,953.75,1955.5,651.25,1352.25,1038.0,861.0,1406.25,4099.5,471.25,225.25,545.25,3372.0,3914.25,621.0,692.25,831.25,7567.25,11959.0,2183.25,3705.25,5648.0,8814.75,1773.0,327.75,268.0,3089.75,4437.0,414.0,3151.75,1012.0,682.0,2988.5,1137.75,187.5,974.5,928.75,2710.75,356.25,191.25,227.75,596.0,1323.0,2029.0
49,214.5,615.0,1880.25,503.25,876.5,824.25,532.0,1052.75,3975.25,416.5,228.0,784.75,1538.25,6232.5,201.25,237.5,466.75,3863.0,5251.75,2011.75,2070.75,1998.5,9077.5,1221.0,400.25,393.25,2670.5,3785.5,446.0,1480.0,445.75,193.25,1475.5,1013.25,527.5,658.0,1049.75,1609.0,544.75,1621.75,462.75,745.25,732.25,947.25
50,224.75,444.25,1198.25,456.5,624.25,448.75,318.25,664.0,2865.75,469.5,346.25,486.25,990.75,386.5,186.75,259.25,373.75,3648.0,4336.5,1811.25,1972.0,1719.0,8833.25,1133.0,416.75,545.75,2369.25,3656.5,396.25,1891.0,505.75,305.25,827.5,1107.75,700.75,592.5,1042.5,1590.25,516.5,12313.5,186.0,786.5,434.25,708.0
51,168.75,434.5,1708.25,318.75,672.25,373.0,394.25,384.25,2997.5,339.5,383.75,511.75,946.25,548.75,181.75,291.0,343.75,3237.25,3510.75,1176.25,1674.0,1235.0,7498.75,826.25,317.25,543.5,1091.25,2890.5,462.0,1728.0,622.5,311.75,343.5,519.5,738.75,494.5,586.75,1340.75,715.0,18493.75,161.75,267.25,539.25,595.5
52,236.25,420.0,1448.0,334.75,834.0,496.25,320.0,416.25,2958.25,351.0,314.0,407.0,1139.0,382.0,259.5,249.5,351.75,3230.5,3436.5,1299.0,1573.25,1194.5,7299.5,898.25,179.0,526.5,1265.5,2754.75,312.25,1634.0,558.5,409.25,336.0,422.25,697.0,494.5,530.5,1436.0,539.75,11872.0,147.25,118.0,450.0,543.75
53,197.5,549.25,692.25,373.5,804.5,762.25,390.75,417.25,3619.0,321.0,400.5,457.75,842.5,555.5,221.75,263.75,369.0,3644.5,3426.0,1543.75,1540.5,1320.25,7356.5,936.0,156.5,625.5,1077.5,3103.5,354.5,2044.75,485.0,197.0,341.5,455.75,892.5,556.25,691.75,1359.0,664.25,29317.5,197.75,122.0,461.5,608.0
54,210.0,383.0,2637.0,340.5,772.5,702.75,314.75,342.5,3768.25,371.5,357.75,708.25,1147.75,422.75,265.25,298.25,359.5,3677.25,3598.75,1418.75,1657.75,1175.5,7489.5,823.5,116.25,709.0,1058.75,3114.5,250.75,1951.5,635.0,317.0,715.25,538.75,938.75,474.75,662.5,1443.0,655.0,38113.75,148.0,287.75,525.25,564.5
55,285.0,641.0,3068.0,310.0,746.0,999.5,363.5,435.5,3111.75,615.0,349.75,402.0,1230.5,446.25,261.0,307.0,324.75,5521.25,4754.0,2428.75,1631.0,2608.25,7808.25,899.25,251.75,515.25,944.0,3869.25,449.25,1965.25,692.0,201.0,482.25,587.0,4026.5,520.75,467.0,1773.75,641.5,22217.75,321.25,250.5,469.25,554.5
56,583.75,1320.0,2137.25,356.5,690.0,1126.75,926.0,398.0,2878.75,1497.5,397.5,400.25,1081.25,391.75,286.5,309.75,462.75,5878.75,3582.75,3103.0,2422.25,1641.0,7661.25,1515.75,228.0,476.25,1046.0,3363.5,323.0,12903.0,658.0,590.25,801.0,763.0,2214.0,647.5,636.5,1548.25,581.5,7143.5,289.0,226.5,661.0,666.0
57,225.5,1494.75,1610.25,433.75,736.75,1155.0,1263.5,559.0,4577.75,2519.5,620.75,923.5,1356.5,555.75,723.5,678.5,552.0,5445.0,3851.25,2819.5,2391.25,2151.25,8049.75,1957.0,1057.75,1639.0,2596.5,3336.5,633.75,6806.75,1010.5,411.0,1488.75,2208.0,0.0,1271.75,734.75,1586.5,678.75,7633.75,225.0,115.0,877.0,588.75
58,219.75,1751.25,791.75,561.75,583.25,437.75,891.25,356.5,2384.75,5017.0,516.75,675.25,1133.25,269.5,525.0,220.0,474.25,15346.75,4595.75,19073.0,2985.75,10002.5,7690.0,2264.5,191.5,482.5,923.75,12851.75,594.5,1123.5,491.75,295.75,1507.5,819.5,0.0,511.0,432.0,2097.25,1707.5,2203.0,204.5,240.0,955.0,828.25
59,178.5,846.75,1167.0,741.5,3335.75,636.75,567.0,2467.75,3733.5,3684.75,503.75,654.25,5488.0,1470.25,951.0,335.5,586.25,14521.25,5933.25,11711.5,7743.5,5923.0,9995.25,3094.5,174.5,313.75,1857.0,8246.25,666.75,1469.0,488.5,594.25,1415.0,971.75,0.0,467.5,502.75,2617.75,519.25,0.0,504.5,431.5,818.5,2042.0
60,259.75,1196.0,1147.0,313.5,1128.0,364.75,392.25,1986.0,3630.75,8311.5,472.75,3086.75,1686.25,338.0,351.5,477.25,5760.0,15406.75,11681.25,4720.5,8265.5,4441.0,10226.75,2923.5,102.5,0.0,1275.25,5508.75,284.5,1699.5,459.0,416.75,1080.5,1348.75,0.0,1377.75,434.25,6344.5,605.25,0.0,817.75,1086.25,568.75,2486.75
61,387.75,587.25,4339.5,278.25,1804.5,286.0,533.75,4170.75,3143.5,4410.75,627.25,1256.0,1198.25,381.25,390.75,1594.5,2792.75,14610.5,15451.5,6293.0,6037.25,7835.5,7878.25,5496.0,157.75,0.0,1446.5,5835.25,333.25,4278.0,749.25,552.25,639.0,1336.0,0.0,1542.0,481.0,3230.0,383.75,0.0,213.25,380.0,315.5,1646.0
62,265.25,752.25,2765.0,261.25,1260.0,287.25,1148.5,3712.25,3080.25,3413.5,470.25,460.5,2310.25,333.5,766.5,715.25,589.25,15528.5,10332.25,14520.5,6201.5,7403.25,7781.5,2949.5,447.0,149.0,4132.5,10601.25,309.5,4238.5,328.0,1543.5,228.5,3716.5,0.0,1440.25,375.25,4481.25,1138.25,0.0,189.75,366.25,506.5,764.5
63,793.75,1735.5,741.0,283.75,2221.5,374.25,366.25,9172.75,2721.75,1270.5,487.5,434.5,2533.5,1012.75,614.0,905.5,688.5,17125.0,4421.5,17595.5,3666.75,9239.5,7792.25,1788.25,424.75,22.75,2556.0,13715.75,434.0,1069.25,637.75,603.75,288.5,1799.5,0.0,1060.5,417.25,2484.25,424.5,0.0,1197.5,303.75,340.0,814.5
64,475.25,527.25,826.0,311.25,2996.5,321.75,270.75,589.0,4703.75,1416.75,309.0,441.25,5436.0,6483.5,368.0,300.75,984.25,11849.25,3537.5,14953.25,2727.5,6354.5,7845.0,2167.0,290.75,149.25,1745.0,9744.25,283.5,1775.75,1068.25,409.0,1498.75,1043.75,0.0,1307.0,465.5,2296.5,499.75,0.0,199.5,513.5,388.25,1147.5
65,530.75,607.25,1173.25,312.5,1597.5,314.25,614.75,2300.75,2993.75,2022.5,466.75,574.0,5026.75,1588.0,434.0,734.0,894.0,9180.5,4462.0,7914.0,4520.75,5295.0,8062.75,3252.5,338.5,0.0,2386.0,6860.25,487.75,16810.25,487.75,1280.5,1819.75,1155.25,0.0,1271.5,401.0,2544.25,492.5,0.0,323.25,335.75,362.5,1167.0
66,639.0,1200.5,2601.25,357.5,949.75,342.75,966.0,5556.25,5221.0,5006.0,403.25,846.0,1475.25,724.25,356.0,1026.0,1990.25,19453.5,6372.5,19838.0,4474.0,12723.0,9469.75,5118.0,573.75,311.5,4189.75,14849.5,556.5,2974.0,617.25,900.25,481.0,2235.25,0.0,2731.5,884.5,3109.5,422.75,0.0,492.25,240.75,331.25,2427.75
67,301.25,1079.0,1819.25,757.75,899.25,311.0,684.5,3078.0,3037.75,2517.0,341.5,808.25,2183.5,310.5,691.75,911.25,6071.25,19835.0,8160.75,14540.25,10267.25,9929.25,9356.5,3984.75,811.0,33.0,5001.75,12259.0,706.5,5255.0,593.0,1714.0,894.5,2088.5,0.0,2463.25,2553.75,7091.5,899.5,0.0,810.75,221.0,482.75,2177.0
68,2341.75,561.25,1831.25,1085.75,1102.5,398.5,316.75,4554.0,5077.5,5278.5,596.5,661.75,3509.25,454.75,763.75,1117.25,3172.0,19037.25,10787.25,14632.75,9978.25,10791.0,8968.5,4318.5,2276.5,182.75,6671.25,13897.5,600.5,8679.0,337.25,3103.0,810.75,3178.25,0.0,2673.0,1629.0,5714.0,1020.0,0.0,1234.5,231.25,290.5,3481.5
69,1161.0,507.25,1081.25,466.25,693.25,423.0,201.25,374.5,2256.25,2291.0,349.0,403.0,2353.75,299.75,557.5,461.0,575.75,21516.25,6750.0,29233.25,4234.25,14297.0,8079.5,3321.0,6616.75,90.0,6787.5,18264.0,516.5,939.25,320.25,1469.25,2012.25,6829.75,0.0,6594.75,654.75,2378.0,642.0,0.0,631.0,133.0,351.5,1528.75
