egid,period,class,area_era_m2,is_hotwater_system,x,y,z,transformer,gas_grid,h2_grid,geothermal_well,geometry,system_heating,system_heating2,thermal_k1_cooling_W_m2_K,energy_heating_signature_kWh_y,energy_cooling_signature_kWh_y,power_heating_signature_kW,power_cooling_signature_kW,id_building,total_annual_irr_kWh_y,roof_annual_irr_kWh_y,facade_annual_irr_kWh_y,area_solar_m2,energy_hotwater_signature_kWh_y,power_hotwater_signature_W,waste_signature_kg_y,waste_signature_kW,temperature_threshold_cooling_C,temperature_threshold_heating_C,temperature_cooling_supply_C,temperature_cooling_return_C,temperature_heating_supply_C,temperature_heating_return_C,temperature_hotwater_supply_C,temperature_hotwater_return_C,area_net_floor_m2,area_footprint_m2,area_facade_m2,area_facade_solar_m2,area_roof_solar_m2,temperature_interior_C,capita_cap,ratio,status,source_heating,source_hotwater,system_hotwater,id_class,solar_gain_factor_signature_m2,thermal_specific_capacity_Wh_m2_K,energy_el_kWh_y,thermal_transmittance_signature_kW_m2_K,count_floor,height_m,length_footprint_m,length_footprint_facade_m,area_roof_m2,energy_heating_2024_kWh_y,energy_hotwater_2024_kWh_y
954122/954121,1981-1990/1971-1980,Residential,440.82,True,2592689.8725321805,1120027.4030899578,562.4250619209357,3658,True,False,,"POLYGON ((2592682.242130608 1120027.9803187323, 2592687.18899309 1120031.3599999999, 2592687.1889999993 1120031.3599999999, 2592687.189 1120031.36, 2592687.7838723576 1120030.4900866582, 2592694.90299309 1120035.3539999998, 2592694.9029999995 1120035.3539999998, 2592694.903 1120035.354, 2592695.246902547 1120034.8506601534, 2592696.016 1120033.72500691, 2592696.016 1120033.725, 2592697.1554098963 1120032.0574502847, 2592699.7029999997 1120028.3290069099, 2592699.7029999997 1120028.3290000006, 2592699.703 1120028.329, 2592697.5029906994 1120026.825861183, 2592692.5840069097 1120023.465, 2592692.5840000003 1120023.465, 2592692.5840000003 1120023.4650000003, 2592692.584 1120023.465, 2592692.21845437 1120023.9997903784, 2592691.9490082557 1120024.393985643, 2592691.949007663 1120024.3939864251, 2592691.949006996 1120024.3939871453, 2592691.9490062622 1120024.3939877965, 2592691.949005468 1120024.3939883728, 2592691.949004621 1120024.3939888685, 2592691.949003729 1120024.3939892787, 2592691.9490028014 1120024.3939895995, 2592691.9490018473 1120024.393989828, 2592691.949000875 1120024.3939899616, 2592691.9489998943 1120024.3939899993, 2592691.9489989146 1120024.3939899409, 2592691.9489979455 1120024.3939897865, 2592691.948996996 1120024.393989538, 2592691.948996076 1120024.3939891977, 2592691.948995193 1120024.3939887688, 2592691.9489943567 1120024.3939882554, 2592689.544006909 1120022.75, 2592689.544 1120022.75, 2592689.5439999504 1120022.7500009977, 2592689.543999801 1120022.7500019856, 2592689.543999554 1120022.7500029535, 2592689.543999212 1120022.750003892, 2592689.5439987774 1120022.7500047917, 2592689.5439982554 1120022.7500056433, 2592689.5437513804 1120022.7503667872, 2592684.8488184637 1120019.5431798727, 2592684.7900069105 1120019.503, 2592684.79 1120019.503, 2592681.0579 1120024.9649, 2592680.0577067886 1120026.4284573586, 2592680.0300000003 1120026.4689930908, 2592680.0300000003 1120026.4689999993, 2592680.03 1120026.469, 2592682.242130608 1120027.9803187323))",Solar thermal installation for multiple buildings/Boiler for multiple buildings,Not documented,0.0,50446.98166085956,0.0,20.41234865999987,0.0,40210,385764,221046,164718,427.62912060433246,3893.21282322241,1244.4483488066212,16576.95643373494,8.784010206659516,18.0,15.5,12.0,17.0,65.0,50.0,60.0,15.0,354.0722891566265,120.65665875947417,507.49391593956415,253.73409951865736,173.8950210856751,20.0,24.076915662650602,0.45569620253164556/0.5443037974683544,"['existing', 'existing', 'existing', 'existing']",Oil,Oil,Boiler,II/II,0.08120514508952366,119.39999999999726,9220.042409638554,0.0018302531645569503,3.0,9.165061920935727,49.70966957190854,49.708266586174716,173.8950210856751,53751.71421686746,
954117,1981-1990,Residential,3307.0800000000004,True,2592706.136107997,1120089.6879830712,572.4461527539248,3658,True,False,,"POLYGON ((2592713.7429938405 1120111.731, 2592713.743 1120111.731, 2592715.494997448 1120109.7869396878, 2592718.304 1120106.6700061588, 2592718.304 1120106.67, 2592719.042892293 1120105.8499085535, 2592719.0429938394 1120105.8499999999, 2592719.043 1120105.8499999999, 2592719.043000055 1120105.8499989547, 2592719.043000219 1120105.8499979207, 2592719.04300049 1120105.8499969095, 2592719.043000865 1120105.849995932, 2592719.0430013402 1120105.8499949994, 2592719.0430019107 1120105.8499941214, 2592719.0430025696 1120105.8499933078, 2592721.7404735587 1120102.8549615832, 2592721.8179450077 1120102.7689558999, 2592721.8179938467 1120102.7689999999, 2592721.818 1120102.7689999999, 2592721.818000055 1120102.7689989544, 2592721.818000219 1120102.76899792, 2592721.81800049 1120102.7689969086, 2592721.818000865 1120102.768995931, 2592721.818001341 1120102.768994998, 2592721.8180019115 1120102.76899412, 2592721.818002571 1120102.7689933064, 2592726.869 1120097.1630061597, 2592726.869 1120097.1630000002, 2592726.868998954 1120097.1629999452, 2592726.86899792 1120097.1629997813, 2592726.8689969084 1120097.1629995103, 2592726.868995931 1120097.1629991347, 2592726.868994998 1120097.162998659, 2592726.86899412 1120097.1629980886, 2592726.868993306 1120097.1629974295, 2592726.868893353 1120097.1629073736, 2592726.8689 1120097.1629, 2592728.8094431316 1120095.0091232804, 2592728.851 1120094.9630061595, 2592728.851 1120094.963, 2592719.8784899763 1120086.878792664, 2592705.4880061597 1120073.9130000002, 2592705.4880000004 1120073.9130000002, 2592705.488 1120073.913, 2592703.5054 1120076.1128, 2592692.20901 1120065.935, 2592692.209006159 1120065.935, 2592692.2090000003 1120065.935, 2592692.209 1120065.935, 2592692.1225567386 1120066.03094525, 2592690.0510619157 1120068.330050232, 2592690.0510061597 1120068.33, 2592690.051 1120068.33, 2592690.050999945 1120068.3300010457, 2592690.050999781 1120068.33000208, 2592690.05099951 1120068.3300030914, 2592690.050999135 1120068.3300040688, 2592690.0509986593 1120068.3300050017, 2592690.050998089 1120068.3300058797, 2592690.0509974295 1120068.3300066933, 2592689.305055118 1120069.1580262058, 2592687.1580000003 1120071.5409938402, 2592687.1580000003 1120071.541, 2592687.158001045 1120071.541000055, 2592687.158002079 1120071.5410002186, 2592687.1580030904 1120071.5410004896, 2592687.158004068 1120071.5410008647, 2592687.1580050006 1120071.5410013401, 2592687.1580058783 1120071.5410019103, 2592687.158006692 1120071.5410025693, 2592687.1581634446 1120071.5411437347, 2592685.616 1120073.2529938398, 2592685.616 1120073.253, 2592685.6160010453 1120073.253000055, 2592685.616002079 1120073.2530002187, 2592685.6160030905 1120073.2530004897, 2592685.616004068 1120073.2530008648, 2592685.6160050007 1120073.2530013402, 2592685.6160058784 1120073.2530019104, 2592685.616006692 1120073.2530025693, 2592685.616266831 1120073.2532368402, 2592684.648226234 1120074.3284188798, 2592683.644 1120075.4429938402, 2592683.644 1120075.443, 2592681.892293539 1120077.3871214879, 2592679.083 1120080.5049938406, 2592679.083 1120080.505, 2592692.393982283 1120092.4971734784, 2592713.7429938405 1120111.731))",Solar thermal installation for multiple buildings,Not documented,0.0,314304.80383007944,0.0,127.17706848000003,0.0,40214,1912278,1412406,499872,1970.4749204140062,34480.85173260411,11021.65254057928,181579.18337349402,96.21750569506109,18.0,15.5,12.0,17.0,65.0,50.0,60.0,15.0,2656.289156626506,939.7690344727363,848.6771960464813,848.6542458222237,1121.8206745917826,20.0,263.7315662650603,1.0,"['existing', 'existing', 'existing']",Oil,Oil,Boiler,I,0.06896978722383368,120.29999999999997,77576.9248192771,0.00152,4.0,9.211343577064213,134.4502228630364,134.44773134547813,1121.8206745917826,243873.90746987952,
954107,1971-1980,Residential,273.42,True,2592667.83048784,1120383.9857070502,639.0609980323646,3658,True,False,,"POLYGON ((2592669.594 1120391.18801, 2592669.594 1120391.188, 2592669.59401 1120391.188, 2592673.074 1120392.793, 2592673.466941145 1120391.9408798143, 2592674.562990919 1120389.5640258125, 2592674.5629910557 1120389.5640255278, 2592674.563 1120389.5640076392, 2592674.563 1120389.564, 2592676.999 1120384.281, 2592676.9868823374 1120384.2754141001, 2592670.182065246 1120381.138017637, 2592670.1430108724 1120381.1200050148, 2592670.143002929 1120381.1199970709, 2592670.143002929 1120381.119997071, 2592670.1430022493 1120381.1199963184, 2592670.143001911 1120381.1199958576, 2592671.424 1120378.343, 2592664.953 1120375.358, 2592662.88 1120379.85099, 2592662.88 1120379.8509930274, 2592662.8799983202 1120379.850995547, 2592662.879997718 1120379.8509963583, 2592662.879997037 1120379.8509971045, 2592662.8799962844 1120379.8509977786, 2592662.879995467 1120379.850998373, 2592662.8799945945 1120379.850998882, 2592662.879993675 1120379.8509993001, 2592662.8799927174 1120379.8509996235, 2592662.8799917325 1120379.8509998487, 2592662.8799907295 1120379.8509999732, 2592662.8799899784 1120379.8509999902, 2592661.504 1120379.216, 2592659.4360104646 1120383.6959773307, 2592659.436 1120383.6959930274, 2592659.436 1120383.696, 2592657.711 1120387.438, 2592657.728905532 1120387.4462546858, 2592667.862696187 1120392.1186382207, 2592667.896 1120392.134, 2592668.936 1120392.614, 2592669.594 1120391.18801))",Heat pump for single building,Not documented,0.0,35730.5165771399,0.0,14.457629339999999,0.0,40215,541141,293842,247299,513.2126636009389,2414.77757389053,771.8730264727828,10281.909686746989,5.448310128181219,18.0,15.5,12.0,17.0,65.0,50.0,60.0,15.0,219.6144578313253,160.9062860386826,303.47136153911987,303.4533588459988,209.7593047549401,20.0,14.933783132530122,1.0,"['existing', 'existing']",Not determined,Electricity,Central electrical boiler,II,0.09272965976714631,119.39999999999783,5718.760481927711,0.00209,2.0,9.120998032364582,56.390102302638546,56.38812853912526,209.7593047549401,33339.67084337349,
954130,1946-1960,Residential,1168.0800000000002,True,2592713.3472126042,1119984.6131432757,559.3,3658,True,False,,"POLYGON ((2592707.375 1119970.436, 2592704.028292515 1119974.2100113323, 2592698.556 1119980.3809937949, 2592698.556 1119980.3809999998, 2592698.556 1119980.381, 2592706.4352334016 1119987.3666338513, 2592719.320993794 1119998.791, 2592719.321 1119998.791, 2592722.667106435 1119995.0172385464, 2592728.139 1119988.8460062053, 2592728.139 1119988.8460000001, 2592728.139 1119988.846, 2592720.259341372 1119981.8596527001, 2592707.3750062054 1119970.436, 2592707.375 1119970.436), (2592698.5560000017 1119980.3809999998, 2592698.556000002 1119980.3809999998, 2592698.556 1119980.381, 2592698.5560000017 1119980.3809999998))",Solar thermal installation for multiple buildings,Not documented,0.0,147532.15541808016,0.0,59.69589648,0.0,40234,1071362,528081,543281,1218.1442454666999,12178.838519736639,3892.91214594433,64134.82967297763,33.98458581355363,18.0,15.499999999999998,12.0,17.0,65.0,50.0,60.0,15.0,938.2168674698796,328.80151948996485,825.5887890283568,825.588784831084,392.555460635616,20.0,93.15153184165233,1.0,"['existing', 'existing', 'existing']",Oil,Oil,Boiler,I,0.09242252767236757,120.29999999999993,27400.623614457832,0.00202,4.0,13.789999999999964,78.08349051094257,78.08349020657181,392.555460635616,86137.69060240964,
954135,1946-1960,Residential,1398.72,True,2592819.00593713,1120172.1399206605,573.56,3658,True,False,,"POLYGON ((2592821.725 1120150.048, 2592817.0203629164 1120161.5168675259, 2592808.305009252 1120182.7629737952, 2592808.305 1120182.7629923609, 2592808.305 1120182.763, 2592819.164 1120187.216, 2592832.585 1120154.503, 2592821.725 1120150.048))",Solar thermal installation for multiple buildings,Not documented,0.0,176662.70839872016,0.0,71.48298431999999,0.0,40279,1355666,612535,743131,1673.8853156908501,14583.577335732785,4661.576327626708,76798.39476764199,40.694918044255296,18.0,15.499999999999998,12.0,17.0,65.0,50.0,60.0,15.0,1123.4698795180723,324.8185805266138,1212.2910471978582,1212.291043469286,461.5942722215641,20.0,111.54450946643718,1.0,"['existing', 'existing', 'existing']",Gas,Gas,Boiler,I,0.09242252767236776,120.29999999999995,32810.9378313253,0.00202,4.0,18.139999999999986,86.19160283889381,86.19160263334958,461.5942722215641,103145.76963855422,
954124/954123,1971-1980,Residential,876.0600000000001,True,2592708.2895006742,1120033.3104735427,559.57,3658,True,False,,"POLYGON ((2592712.036 1120041.523, 2592712.4472134784 1120040.9116707637, 2592713.384 1120039.5190069494, 2592713.384 1120039.519, 2592714.7821702603 1120037.4403502785, 2592717.968 1120032.70400695, 2592717.968 1120032.7040000001, 2592717.968 1120032.704, 2592715.6687095226 1120031.1577202918, 2592710.4290069505 1120027.634, 2592710.429 1120027.634, 2592709.8311994597 1120028.522754791, 2592704.6040069503 1120025.0080000001, 2592704.6040000003 1120025.0080000001, 2592704.604 1120025.008, 2592700.2375 1120031.4997, 2592698.610807557 1120033.9169401352, 2592698.6 1120033.9329930523, 2592698.6 1120033.933, 2592700.335023872 1120035.0998485384, 2592704.2889930494 1120037.7589999998, 2592704.2889999994 1120037.7589999998, 2592704.289 1120037.759, 2592704.9597379984 1120036.7620407934, 2592712.035993051 1120041.5229999998, 2592712.0359999994 1120041.5229999998, 2592712.036 1120041.523))",Solar thermal installation for multiple buildings/Boiler for multiple buildings,Not documented,0.0,114483.49189001966,0.0,46.32342461999998,0.0,40236,447546,251942,195604,502.5018687425938,7737.144471410553,2473.144186850709,32944.077975903616,17.456830410703088,18.0,15.5,12.0,17.0,65.0,50.0,60.0,15.0,703.6626506024096,138.77610100065337,614.7709027266915,307.3854495155663,195.1164192270275,20.0,47.84906024096386,1.0/0.0,"['existing', 'existing', 'existing', 'existing']",Oil,Oil,Boiler,II/II,0.09272965976714963,119.3999999999986,18323.375421686746,0.0020899999999999994,3.0,9.070000000000048,50.42462764313311,50.4246274394088,195.1164192270275,106823.02698795179,
101515599,2001-2005,Residential,280.86,True,2592873.5861859107,1120283.8788984278,602.8331945448442,3658,True,False,,"POLYGON ((2592860.6730030775 1120288.2099910644, 2592860.673 1120288.209994142, 2592860.673 1120288.21, 2592862.8022833206 1120289.5114319224, 2592868.239992814 1120292.835, 2592868.2399999998 1120292.835, 2592870.3056 1120289.4544, 2592871.884426091 1120286.8717116513, 2592881.7509927615 1120292.77, 2592881.7509999997 1120292.77, 2592882.4698524633 1120291.5682289717, 2592884.353 1120288.420007238, 2592884.353 1120288.42, 2592884.634680224 1120287.9488760177, 2592885.373 1120286.7140072384, 2592885.373 1120286.714, 2592885.4067436424 1120284.8147869287, 2592885.44 1120282.9430099272, 2592885.44 1120282.943, 2592885.421430512 1120282.9318959496, 2592880.8913301625 1120280.2226158213, 2592880.7861001026 1120280.1596453928, 2592879.5840072352 1120279.4400000002, 2592879.584 1120279.4400000002, 2592879.583996825 1120279.4399994826, 2592878.7283119084 1120278.9288240862, 2592878.1965140705 1120278.6109491643, 2592873.473007238 1120275.786, 2592873.473 1120275.786, 2592870.863787011 1120275.6647958688, 2592868.3710097717 1120275.549, 2592868.3710000003 1120275.549, 2592868.370892776 1120275.5538815479, 2592868.265988155 1120280.3199286002, 2592861.7500115833 1120280.3190000004, 2592861.7500002426 1120280.3189999983, 2592861.749572762 1120281.3362561534, 2592861.7490000003 1120282.6999900043, 2592861.7490000003 1120282.7, 2592861.749 1120285.086, 2592860.6730030775 1120288.2099910644))",Solar thermal installation for multiple buildings,Not documented,0.0,26692.927659359957,0.0,10.800752160000002,0.0,40306,588780,394914,193866,531.5263112476368,2480.4858071928916,792.8763741316561,10561.689542168675,5.596563465002476,18.0,15.499999999999998,12.0,17.0,65.0,50.0,60.0,15.0,225.59036144578312,231.28877601469335,235.40280350466057,235.39028496759477,296.13602628004213,20.0,15.340144578313254,1.0,"['existing', 'existing']",Gas,Gas,Boiler,II,0.06799026049309427,119.39999999999787,5874.373012048193,0.00152,2.0,7.733194544844309,73.34235179957854,73.34073299418147,296.13602628004213,34246.87277108434,
954484,1961-1970,Residential,859.32,True,2592762.2514200956,1119976.0559999999,556.62,3658,True,False,,"POLYGON ((2592756.44799985 1119963.8480001972, 2592753.916928075 1119967.1785173765, 2592748.935 1119973.7339933687, 2592748.935 1119973.734, 2592748.9350000173 1119973.7340000006, 2592748.935000195 1119973.7340001503, 2592755.376874565 1119978.6296764184, 2592768.0539933685 1119988.264, 2592768.054 1119988.264, 2592768.054000001 1119988.2639999806, 2592768.0540001495 1119988.263999804, 2592770.585469544 1119984.9334027264, 2592775.568 1119978.378006631, 2592775.568 1119978.378, 2592775.567999982 1119978.377999999, 2592775.567999804 1119978.3779998496, 2592769.127333909 1119973.4834979963, 2592756.448006632 1119963.848, 2592756.448 1119963.848, 2592756.447999999 1119963.8480000198, 2592756.44799985 1119963.8480001972))",Solar thermal installation for multiple buildings,Not documented,0.0,108534.8022343201,0.0,43.916407920000005,0.0,40253,486851,424739,62112,487.06092400693444,8959.591395096633,2863.8939672405004,47181.992530120486,25.001399117614298,18.0,15.5,12.0,17.0,65.0,50.0,60.0,15.0,690.2168674698795,229.32489802316024,742.7,170.8125537545752,316.2483702523593,20.0,68.52867469879519,1.0,"['existing', 'existing', 'existing']",Oil,Oil,Boiler,I,0.09165721723167244,120.29999999999987,20157.78361445783,0.00202,4.0,11.450000000000047,64.86250614018056,65.44931259708204,316.2483702523593,63368.810602409634,
954086/190520908,1961-1970/1946-1960,Residential/Other,195.3,True,2592327.3565504747,1120127.8091851613,671.2875559036029,3658,True,False,,"POLYGON ((2592319.9079885893 1120125.5749948788, 2592319.9079890503 1120125.5749957457, 2592319.9079894237 1120125.5749966535, 2592319.9079897064 1120125.5749975934, 2592319.9079898954 1120125.5749985566, 2592319.907989989 1120125.5749995338, 2592319.9079899867 1120125.5750005154, 2592319.907989888 1120125.575001492, 2592319.9079896943 1120125.5750024542, 2592319.907989407 1120125.5750033928, 2592319.907989029 1120125.5750042987, 2592319.907988564 1120125.5750051632, 2592318.8740000003 1120127.2899927814, 2592318.8740000003 1120127.2899999993, 2592318.874 1120127.29, 2592324.2461 1120130.5286, 2592323.897058729 1120131.1079636726, 2592323.8880000003 1120131.1229927805, 2592323.8880000003 1120131.1229999992, 2592323.888 1120131.123, 2592331.48999 1120135.705, 2592331.49 1120135.705, 2592333.8861 1120131.7291, 2592335.857042891 1120128.458867616, 2592335.91 1120128.3710072194, 2592335.91 1120128.371, 2592335.8392703794 1120128.3283703227, 2592328.308007219 1120123.789, 2592328.308 1120123.789, 2592328.307999959 1120123.789000903, 2592328.307999837 1120123.7890017985, 2592328.3079996346 1120123.7890026795, 2592328.3079993534 1120123.7890035384, 2592328.3079989958 1120123.7890043685, 2592328.3079985646 1120123.789005163, 2592328.307957013 1120123.7890740912, 2592322.036967893 1120120.0094930914, 2592321.774007219 1120119.851, 2592321.774 1120119.851, 2592318.746 1120124.87499, 2592318.746 1120124.875, 2592319.0689464095 1120125.069544925, 2592319.90798516 1120125.574991434, 2592319.907985975 1120125.5749919813, 2592319.9079867327 1120125.5749926057, 2592319.907987425 1120125.5749933014, 2592319.907988046 1120125.5749940616, 2592319.9079885893 1120125.5749948788))",Solar thermal installation for multiple buildings/Not documented,Not documented,0.0,23970.08109563974,0.0,9.536867598856935,0.0,40120,316323,190468,125855,312.6207102349099,1097.3790992611125,350.7724006107779,6725.97657772149,3.5640467020969844,18.0,15.808571428571573,12.0,17.0,65.0,50.0,60.0,15.0,156.86746987951807,109.25358472398048,352.0296697022727,176.00954830656113,136.6111619283488,19.314285714285393,14.865913941480207,0.6571428571428571/0.34285714285714286,"['existing', 'existing', 'existing', 'existing', 'existing', 'existing', 'existing']",Oil/Other,Oil/Other,Boiler/Not documented,II/X,0.06770500309290113,116.35200000002072,4001.949108433735,0.00190685714285709,2.0,6.757555903602793,46.135708474228096,46.1349261581584,136.6111619283488,19120.719325301205,
191200431,>2010,Residential,234.36,True,2592470.550008454,1120275.3376517165,649.3722413328925,3658,True,False,,"POLYGON ((2592462.44 1120278.763993264, 2592462.44 1120278.764, 2592466.2347 1120281.5364, 2592469.88599 1120284.205, 2592469.886 1120284.205, 2592472.1356 1120281.1264, 2592478.562726077 1120285.8232221762, 2592478.6239932654 1120285.868, 2592478.624 1120285.868, 2592479.795361757 1120284.264843424, 2592482.213 1120280.9560067363, 2592482.213 1120280.956, 2592482.1538352123 1120280.9127702957, 2592475.7245234633 1120276.2148310223, 2592475.993057239 1120275.8473031663, 2592476.051 1120275.7680067357, 2592476.051 1120275.7680000002, 2592476.051 1120275.768, 2592475.914904696 1120275.668503433, 2592478.789 1120271.7350067361, 2592478.789 1120271.735, 2592474.2793 1120268.4396, 2592469.6456904146 1120265.0528176348, 2592469.609006734 1120265.026, 2592469.609 1120265.026, 2592467.554728174 1120267.8374867348, 2592463.315 1120273.6399932639, 2592463.315 1120273.64, 2592465.18509 1120275.0068, 2592465.185096459 1120275.0068, 2592462.44 1120278.763993264))",Heat pump for single building,Not documented,0.0,12162.540844440016,0.0,4.921325640000001,0.0,40150,485861,295518,190343,486.74641052252275,2069.809349053132,661.6054512636978,8813.065445783133,4.669980109869616,18.0,15.5,12.0,17.0,41.5,33.9,60.0,15.0,188.24096385542168,163.99591197354323,402.0,266.5292055371473,220.2172049853755,20.0,12.800385542168675,1.0,"['existing', 'existing']",Air,Air,Heat pump,II,0.036825654357286075,119.39999999999743,4901.794698795181,0.00083,2.0,6.302241332892435,63.792531127453024,63.79340190061343,220.2172049853755,28576.860722891564,
3113283,1991-2000,Residential,273.42,True,2592515.4283201694,1120281.4805541267,649.625104916544,3658,True,False,,"POLYGON ((2592513.893993712 1120287.885, 2592513.894 1120287.885, 2592515.5781 1120285.9297, 2592517.9485488036 1120287.9708901779, 2592518.022993712 1120288.035, 2592518.023 1120288.035, 2592520.212385162 1120285.4922247613, 2592523.921 1120281.1850062879, 2592523.921 1120281.185, 2592521.0113 1120278.6797, 2592517.994095143 1120276.0810588999, 2592517.9650062867 1120276.056, 2592517.965 1120276.056, 2592516.3763 1120277.9008, 2592512.9082596228 1120274.9150777364, 2592512.871006288 1120274.8830000001, 2592512.8710000003 1120274.8830000001, 2592512.8710000003 1120274.8830000004, 2592512.871 1120274.883, 2592510.9298 1120277.1378, 2592506.935608063 1120281.7761019652, 2592506.878 1120281.8429937125, 2592506.878 1120281.8429999999, 2592506.878 1120281.843, 2592509.4825824443 1120284.0859998758, 2592513.893993712 1120287.885))",Solar thermal installation for multiple buildings,Not documented,0.0,25985.830237919956,0.0,10.514639520000001,0.0,40151,347882,175620,172262,385.0101086070909,2414.77757389053,771.8730264727828,10281.909686746989,5.448310128181219,18.0,15.5,12.0,17.0,65.0,50.0,60.0,15.0,219.6144578313253,91.5849874425618,244.01717354380824,244.00539781226558,141.00471079482531,20.0,14.933783132530122,1.0,"['existing', 'existing']",Oil,Electricity,Central electrical boiler,II,0.06743975255792344,119.39999999999783,5718.760481927711,0.00152,3.0,6.655104916544019,42.211685350807606,42.20991592242289,141.00471079482531,33339.67084337349,
954110/954109/191938950,<1919/>2010,Other/Residential,748.8000000000001,True,2592407.912619594,1120374.87415,660.1865234566885,3658,True,False,,"POLYGON ((2592397.7509999997 1120375.49, 2592397.751 1120375.49, 2592397.8151 1120374.6946, 2592402.269 1120375.0537, 2592402.26902344 1120375.0537018895, 2592402.269 1120375.0539904027, 2592402.269 1120375.054, 2592402.26901 1120375.054, 2592402.2690108037 1120375.0540000324, 2592406.5599908037 1120375.4000000323, 2592406.559991777 1120375.4000001592, 2592406.5599927325 1120375.4000003806, 2592406.5599936624 1120375.4000006947, 2592406.559994557 1120375.4000010984, 2592406.5599954072 1120375.400001588, 2592406.559996206 1120375.4000021585, 2592406.5599969444 1120375.4000028044, 2592406.5599976163 1120375.4000035196, 2592406.5599982147 1120375.4000042973, 2592406.559998734 1120375.4000051299, 2592406.5599991693 1120375.4000060093, 2592406.5599995162 1120375.4000069273, 2592406.5599997714 1120375.4000078747, 2592406.559999933 1120375.4000088426, 2592406.559999998 1120375.4000098216, 2592406.559999968 1120375.4000108026, 2592406.168 1120380.2679904036, 2592406.168 1120380.268, 2592405.8089 1120384.716, 2592405.3872432522 1120389.9348581692, 2592405.384 1120389.9749904023, 2592405.384 1120389.9749999999, 2592405.384 1120389.975, 2592409.826871808 1120390.3334891296, 2592413.922990403 1120390.6639999999, 2592413.922999997 1120390.6639999999, 2592413.923 1120390.664, 2592414.319050233 1120387.863282612, 2592414.6629999997 1120385.4310092977, 2592414.6629999997 1120385.4310000034, 2592414.663 1120385.431, 2592414.9980048086 1120383.0613493724, 2592415.289 1120381.0030092986, 2592415.289 1120381.003, 2592415.289 1120381.0029999118, 2592415.289000021 1120381.0029997528, 2592415.9230999784 1120373.139000244, 2592415.923099986 1120373.139000009, 2592415.923099779 1120373.1389999823, 2592415.9231 1120373.139, 2592416.448963408 1120366.620040335, 2592416.4529999997 1120366.5700095997, 2592416.4529999997 1120366.570000006, 2592416.453 1120366.57, 2592415.967746647 1120366.5308534408, 2592408.344901055 1120365.915886901, 2592408.4228613675 1120364.9481343008, 2592408.424 1120364.934009601, 2592408.424 1120364.9340000001, 2592408.424 1120364.934, 2592408.0207115235 1120364.9014251628, 2592408.363 1120360.661009599, 2592408.363 1120360.661, 2592408.30809034 1120360.6565685356, 2592405.3260036497 1120360.4158546987, 2592405.3456523875 1120360.1719647404, 2592405.35 1120360.1180096013, 2592405.35 1120360.118, 2592405.34999 1120360.118, 2592399.4898884483 1120359.6450071041, 2592393.865009599 1120359.191, 2592393.865 1120359.191, 2592393.865 1120359.19101, 2592393.862437638 1120359.2227920392, 2592393.2889290466 1120366.3362568105, 2592392.5840000003 1120375.0729904003, 2592392.5840000003 1120375.0729999943, 2592392.584 1120375.073, 2592395.271417567 1120375.2898866122, 2592397.750990401 1120375.49, 2592397.7509999997 1120375.49))",Solar thermal installation for multiple buildings/Heat pump for single building,Not documented/No heat generator,0.0,67483.25866079883,0.0,26.478199021153404,0.0,40129,986264,630215,356049,980.3080718381375,2850.0910908760284,911.0190767977226,8357.52964087275,4.428594957183291,17.999999999999996,15.991826923076845,12.0,17.0,65.0,33.9,60.0,15.0,601.4457831325301,334.2591922497426,1525.7845367810598,508.57695842287876,471.7311134152587,20.16394230769228,26.76530120481928,0.546474358974359/0.2732371794871795/0.1802884615384615,"['existing', 'existing', 'existing', 'existing', 'existing']",Oil/Air,Oil/Air,Boiler/Heat pump,XIII/II/II,0.05931492530240905,112.07724358974588,15615.63373493976,0.0013710096153845962,2.0,7.1665234566885365,98.82263992011102,98.82014398593653,471.7311134152587,65566.9686746988,
